ProductID,ProductName,Category,SubCategory,Brand,UnitPrice,UnitCost
PROD04111,Dell Keyboard,Accessories,Keyboard,Asus,111041.64,63259.6
PROD04112,Lenovo Storage,Accessories,Keyboard,HP,103423.9,43133.85
PROD04113,Logitech Networking,Office Equipment,Scanner,Logitech,45481.31,36883.2
PROD04114,Sony Keyboard,Accessories,Storage,Samsung,9570.81,24790.65
PROD04115,Epson Printer,Office Equipment,Scanner,Canon,123549.68,7436.04
PROD04116,Apple Printer,Office Equipment,Scanner,Sony,84850.42,50255.23
PROD04117,Asus Mouse,Accessories,Storage,HP,70599.98,65518.01
PROD04118,Sony Mobile,Electronics,Mobile,Sony,97676.73,68857.47
PROD04119,HP Mouse,Accessories,Mouse,Asus,56555.16,11186.94
PROD04120,Dell Networking,Office Equipment,Networking,Epson,11799.4,55236.75
PROD04121,Dell Keyboard,Accessories,Storage,Apple,27770.81,37467.06
PROD04122,Apple Networking,Office Equipment,Printer,Sony,98600.82,4227.2
PROD04123,Epson Mobile,Electronics,Audio,Logitech,124972.73,15817.33
PROD04124,Logitech Scanner,Office Equipment,Printer,Sony,129621.54,18528.78
PROD04125,Dell Mobile,Electronics,Mobile,HP,82670.36,83296.33
PROD04126,Logitech Keyboard,Accessories,Storage,Sony,42438.04,61370.26
PROD04127,Apple Computers,Electronics,Mobile,Logitech,87663.37,74575.42
PROD04128,Asus Storage,Accessories,Mouse,Dell,81647.55,13469.82
PROD04129,Samsung Mouse,Accessories,Mouse,Samsung,94597.26,52208.74
PROD04130,Logitech Storage,Accessories,Keyboard,Logitech,81245.71,76774.86
PROD04131,Epson Storage,Accessories,Mouse,Lenovo,132424.97,53727.24
PROD04132,Lenovo Printer,Office Equipment,Printer,Apple,44132.88,34596.06
PROD04133,Lenovo Storage,Accessories,Mouse,HP,35473.35,60160.1
PROD04134,HP Printer,Office Equipment,Scanner,Dell,65590.56,24121.7
PROD04135,Canon Storage,Accessories,Keyboard,Asus,45949.57,68901.06
PROD04136,Lenovo Storage,Accessories,Mouse,Lenovo,52034.9,96420.37
PROD04137,Sony Mouse,Accessories,Mouse,Canon,7265.31,43846.42
PROD04138,Dell Keyboard,Accessories,Keyboard,HP,118691.46,23950.77
PROD04139,Asus Keyboard,Accessories,Keyboard,Canon,61144.54,99121.62
PROD04140,HP Mobile,Electronics,Audio,Sony,98766.17,17715.38
PROD04141,Apple Computers,Electronics,Audio,Samsung,88299.1,17505.49
PROD04142,Epson Mobile,Electronics,Audio,Lenovo,98700.75,39577.13
PROD04143,Dell Storage,Accessories,Mouse,Dell,95111.05,35311.64
PROD04144,Sony Computers,Electronics,Audio,Asus,47465.64,62161.19
PROD04145,Epson Computers,Electronics,Computers,Logitech,6256.5,43960.77
PROD04146,Sony Scanner,Office Equipment,Printer,Dell,35772.26,5943.85
PROD04147,Apple Computers,Electronics,Mobile,HP,145384.86,7012.66
PROD04148,HP Computers,Electronics,Computers,Lenovo,13492.93,34105.56
PROD04149,Canon Storage,Accessories,Keyboard,Apple,68487.12,72310.28
PROD04150,Dell Keyboard,Accessories,Mouse,Asus,29043.14,37154.21
PROD04151,Apple Audio,Electronics,Computers,Epson,132842.43,69197.89
PROD04152,Sony Keyboard,Accessories,Storage,Samsung,23169.92,18798.62
PROD04153,Asus Printer,Office Equipment,Scanner,Lenovo,4889.36,32801.14
PROD04154,Epson Mouse,Accessories,Mouse,Samsung,69799.72,67398.38
PROD04155,Lenovo Mobile,Electronics,Audio,Dell,109738.89,48011.36
PROD04156,Samsung Storage,Accessories,Keyboard,HP,9913.94,10692.34
PROD04157,Canon Keyboard,Accessories,Keyboard,HP,42994.61,28177.64
PROD04158,Sony Networking,Office Equipment,Networking,Epson,101657.03,51277.71
PROD04159,Sony Computers,Electronics,Audio,Asus,111300.52,69459.1
PROD04160,Samsung Scanner,Office Equipment,Scanner,HP,19416.41,82086.29
PROD04161,Canon Mouse,Accessories,Storage,Sony,122838.46,18699.91
PROD04162,Dell Scanner,Office Equipment,Networking,Dell,20058.75,60990.62
PROD04163,Apple Keyboard,Accessories,Mouse,Asus,11616.46,72328.34
PROD04164,Canon Mouse,Accessories,Mouse,Logitech,148539.79,23426.52
PROD04165,Samsung Computers,Electronics,Computers,Dell,18946.27,79762.45
PROD04166,HP Mouse,Accessories,Storage,Samsung,67413.13,12579.7
PROD04167,Lenovo Storage,Accessories,Storage,Samsung,39666.75,54141.66
PROD04168,Logitech Audio,Electronics,Computers,Samsung,79033.2,90359.23
PROD04169,Lenovo Mouse,Accessories,Storage,Logitech,145620.12,44334.34
PROD04170,Samsung Mouse,Accessories,Mouse,Epson,64370.28,45438.49
PROD04171,Dell Mouse,Accessories,Storage,Logitech,51816.15,55299.91
PROD04172,Lenovo Storage,Accessories,Keyboard,Sony,71259.97,83678.95
PROD04173,Sony Mouse,Accessories,Keyboard,Lenovo,9179.43,13839.34
PROD04174,Sony Printer,Office Equipment,Printer,Dell,142807.41,3793.39
PROD04175,Samsung Mouse,Accessories,Storage,Epson,76598.77,38756.67
PROD04176,HP Mobile,Electronics,Computers,Logitech,129912.01,1248.14
PROD04177,HP Keyboard,Accessories,Keyboard,Sony,131508.97,54884.82
PROD04178,Epson Keyboard,Accessories,Storage,Samsung,127211.13,83823.0
PROD04179,Samsung Keyboard,Accessories,Storage,Samsung,139669.84,60408.36
PROD04180,Epson Networking,Office Equipment,Scanner,Apple,119712.39,22717.15
PROD04181,Canon Computers,Electronics,Mobile,Lenovo,82491.53,97143.19
PROD04182,Dell Storage,Accessories,Storage,Asus,101355.83,73161.82
PROD04183,Logitech Storage,Accessories,Keyboard,Logitech,39622.9,50641.03
PROD04184,Logitech Storage,Accessories,Keyboard,Asus,25987.95,32356.69
PROD04185,Canon Scanner,Office Equipment,Scanner,Dell,78921.27,98977.49
PROD04186,Lenovo Keyboard,Accessories,Keyboard,Lenovo,82219.97,43308.17
PROD04187,Canon Scanner,Office Equipment,Networking,Asus,95609.18,98649.91
PROD04188,Sony Scanner,Office Equipment,Printer,Canon,81763.41,36584.68
PROD04189,Asus Mobile,Electronics,Mobile,HP,135393.1,61834.89
PROD04190,Asus Mouse,Accessories,Keyboard,Dell,8621.65,27072.96
PROD04191,Canon Keyboard,Accessories,Mouse,Samsung,15421.21,34659.75
PROD04192,HP Mouse,Accessories,Storage,Logitech,99507.0,79564.12
PROD04193,Apple Storage,Accessories,Keyboard,Dell,80929.86,13778.3
PROD04194,Dell Printer,Office Equipment,Networking,Samsung,24229.74,42378.4
PROD04195,Asus Mouse,Accessories,Storage,Asus,117831.1,77959.7
PROD04196,Epson Keyboard,Accessories,Keyboard,Apple,57722.69,99537.55
PROD04197,Logitech Computers,Electronics,Audio,Dell,63948.4,24684.18
PROD04198,Apple Mobile,Electronics,Computers,Lenovo,60306.38,62176.77
PROD04199,Lenovo Printer,Office Equipment,Scanner,Samsung,76522.48,47738.21
PROD04200,Epson Networking,Office Equipment,Scanner,Samsung,10547.39,42265.73
PROD04201,Sony Audio,Electronics,Computers,Apple,141179.11,4280.1
PROD04202,Asus Scanner,Office Equipment,Networking,Logitech,43682.27,39115.94
PROD04203,Dell Mouse,Accessories,Mouse,Epson,137208.71,70015.68
PROD04204,Canon Audio,Electronics,Mobile,Samsung,56597.85,14972.7
PROD04205,Apple Computers,Electronics,Mobile,Asus,107477.46,24508.11
PROD04206,Logitech Keyboard,Accessories,Storage,Logitech,81126.13,15340.88
PROD04207,Asus Networking,Office Equipment,Printer,HP,125738.26,75678.32
PROD04208,Dell Mouse,Accessories,Keyboard,Sony,69846.78,59218.28
PROD04209,Asus Mouse,Accessories,Mouse,Epson,27108.52,88395.63
PROD04210,Asus Computers,Electronics,Mobile,Apple,43088.02,32891.5
PROD04211,Lenovo Mouse,Accessories,Storage,Sony,45024.32,33580.47
PROD04212,Samsung Scanner,Office Equipment,Networking,Epson,84226.07,38984.67
PROD04213,Apple Mobile,Electronics,Audio,Apple,21908.81,19999.82
PROD04214,HP Audio,Electronics,Audio,Sony,99632.98,53891.94
PROD04215,Apple Printer,Office Equipment,Networking,Canon,127454.97,56729.4
PROD04216,Samsung Mobile,Electronics,Computers,Samsung,45860.69,49761.54
PROD04217,Samsung Networking,Office Equipment,Printer,HP,49009.69,89932.08
PROD04218,Dell Printer,Office Equipment,Networking,Canon,76315.45,96997.86
PROD04219,Lenovo Networking,Office Equipment,Printer,Dell,139672.55,52435.09
PROD04220,Samsung Networking,Office Equipment,Printer,Dell,74214.71,29753.23
PROD04221,Samsung Computers,Electronics,Computers,Samsung,2822.01,92681.72
PROD04222,Dell Mobile,Electronics,Audio,Epson,99283.28,30969.93
PROD04223,Samsung Mouse,Accessories,Storage,Epson,144425.45,88246.97
PROD04224,Lenovo Mouse,Accessories,Mouse,Sony,126583.22,1726.41
PROD04225,Epson Storage,Accessories,Mouse,HP,100954.33,764.27
PROD04226,HP Keyboard,Accessories,Storage,Asus,86830.94,61048.84
PROD04227,Lenovo Audio,Electronics,Computers,Sony,114092.55,69839.3
PROD04228,Asus Mouse,Accessories,Keyboard,Asus,140881.31,4923.04
PROD04229,Epson Storage,Accessories,Keyboard,Lenovo,14715.99,93825.75
PROD04230,Epson Networking,Office Equipment,Networking,Apple,35612.98,85325.16
PROD04231,Dell Audio,Electronics,Audio,Canon,119016.26,55950.59
PROD04232,Canon Storage,Accessories,Storage,Samsung,143021.92,81391.43
PROD04233,Apple Mouse,Accessories,Storage,Sony,98373.76,32879.8
PROD04234,Asus Mobile,Electronics,Computers,Lenovo,26798.91,24676.37
PROD04235,HP Printer,Office Equipment,Scanner,Lenovo,82493.0,64906.14
PROD04236,Dell Mobile,Electronics,Computers,Epson,105295.87,96132.85
PROD04237,HP Mobile,Electronics,Mobile,Lenovo,28901.47,4735.18
PROD04238,Sony Mobile,Electronics,Computers,Epson,138939.4,88143.62
PROD04239,Epson Networking,Office Equipment,Scanner,Asus,44241.51,56592.3
PROD04240,Lenovo Audio,Electronics,Computers,Samsung,97146.27,89744.03
PROD04241,Samsung Mouse,Accessories,Storage,Canon,4810.23,25624.26
PROD04242,Lenovo Audio,Electronics,Computers,Canon,128047.61,47560.33
PROD04243,Sony Audio,Electronics,Mobile,Apple,128262.63,36198.19
PROD04244,Apple Audio,Electronics,Audio,Apple,123293.01,42508.26
PROD04245,Logitech Mobile,Electronics,Mobile,Logitech,2035.62,56796.22
PROD04246,Asus Mobile,Electronics,Audio,Dell,10943.5,17373.55
PROD04247,Apple Printer,Office Equipment,Printer,Apple,104492.25,35763.93
PROD04248,Canon Networking,Office Equipment,Networking,Lenovo,141279.48,57789.24
PROD04249,Dell Keyboard,Accessories,Keyboard,Sony,35959.3,78005.15
PROD04250,Lenovo Networking,Office Equipment,Networking,Apple,149199.14,98729.23
PROD04251,Apple Computers,Electronics,Mobile,Canon,122958.57,28545.78
PROD04252,Epson Keyboard,Accessories,Keyboard,Lenovo,102535.66,42940.53
PROD04253,Logitech Mobile,Electronics,Audio,HP,116964.44,73473.92
PROD04254,HP Keyboard,Accessories,Storage,Canon,24579.07,82572.74
PROD04255,Apple Mobile,Electronics,Audio,HP,43985.5,90223.13
PROD04256,Sony Scanner,Office Equipment,Printer,Sony,115299.51,64475.17
PROD04257,Logitech Storage,Accessories,Storage,Asus,102478.4,68448.79
PROD04258,Canon Audio,Electronics,Audio,HP,15335.92,45171.62
PROD04259,Asus Storage,Accessories,Storage,Sony,18804.59,19059.99
PROD04260,Lenovo Networking,Office Equipment,Printer,Sony,52584.51,78113.17
PROD04261,Sony Computers,Electronics,Audio,Samsung,131627.13,12722.6
PROD04262,Sony Audio,Electronics,Audio,Dell,40711.78,76313.91
PROD04263,HP Printer,Office Equipment,Printer,Samsung,21549.05,63482.0
PROD04264,Lenovo Storage,Accessories,Keyboard,Epson,131069.86,9596.59
PROD04265,Canon Keyboard,Accessories,Keyboard,Epson,116137.25,25499.32
PROD04266,Sony Mobile,Electronics,Computers,Logitech,61395.09,1551.7
PROD04267,HP Storage,Accessories,Mouse,Samsung,108908.05,11620.25
PROD04268,Epson Mobile,Electronics,Mobile,Canon,12171.52,13292.58
PROD04269,Canon Keyboard,Accessories,Keyboard,Lenovo,64079.44,88281.84
PROD04270,Samsung Printer,Office Equipment,Scanner,Samsung,146826.05,61545.51
PROD04271,HP Scanner,Office Equipment,Scanner,Samsung,24826.88,69063.69
PROD04272,Dell Scanner,Office Equipment,Scanner,Samsung,121977.92,12437.53
PROD04273,Asus Mobile,Electronics,Mobile,Asus,72274.71,21587.59
PROD04274,Dell Networking,Office Equipment,Printer,HP,98349.35,69922.44
PROD04275,Samsung Keyboard,Accessories,Mouse,Lenovo,100858.07,19589.47
PROD04276,Apple Scanner,Office Equipment,Networking,Apple,127128.62,33384.38
PROD04277,Logitech Networking,Office Equipment,Printer,Apple,82146.16,26693.12
PROD04278,Asus Networking,Office Equipment,Printer,Apple,46411.47,15608.65
PROD04279,Canon Storage,Accessories,Keyboard,HP,8697.08,9766.19
PROD04280,Dell Mobile,Electronics,Audio,Sony,73844.45,90936.78
PROD04281,Canon Scanner,Office Equipment,Networking,Asus,120421.93,68979.96
PROD04282,Canon Scanner,Office Equipment,Scanner,Epson,31088.09,13281.45
PROD04283,Sony Scanner,Office Equipment,Scanner,Lenovo,140018.77,22432.77
PROD04284,Apple Printer,Office Equipment,Networking,Epson,82787.65,5173.98
PROD04285,HP Audio,Electronics,Audio,Asus,74163.23,63569.46
PROD04286,Epson Computers,Electronics,Mobile,Canon,84505.42,26971.62
PROD04287,Epson Keyboard,Accessories,Storage,HP,89456.27,78905.65
PROD04288,Logitech Storage,Accessories,Storage,Samsung,120182.89,99172.73
PROD04289,Samsung Printer,Office Equipment,Scanner,Lenovo,94311.24,2491.99
PROD04290,Sony Keyboard,Accessories,Keyboard,Lenovo,131627.58,73169.74
PROD04291,Apple Storage,Accessories,Mouse,Sony,88930.32,14190.4
PROD04292,Canon Audio,Electronics,Mobile,Canon,88761.82,69276.11
PROD04293,Samsung Audio,Electronics,Computers,Sony,117654.9,9934.29
PROD04294,Canon Audio,Electronics,Audio,Lenovo,102946.74,67737.57
PROD04295,Logitech Mouse,Accessories,Mouse,Dell,53759.24,35976.18
PROD04296,Logitech Mouse,Accessories,Storage,Samsung,130589.85,39594.11
PROD04297,Asus Computers,Electronics,Computers,Lenovo,34099.45,78120.26
PROD04298,Asus Printer,Office Equipment,Networking,Canon,19264.27,54366.72
PROD04299,Asus Computers,Electronics,Mobile,Sony,125768.19,92522.31
PROD04300,Canon Mouse,Accessories,Keyboard,Sony,52116.41,20184.74
PROD04301,Apple Scanner,Office Equipment,Printer,Canon,82287.15,29414.3
PROD04302,Lenovo Computers,Electronics,Mobile,Canon,45710.07,79683.36
PROD04303,Logitech Keyboard,Accessories,Keyboard,Epson,29089.02,27120.83
PROD04304,Apple Scanner,Office Equipment,Scanner,Epson,7381.5,72049.73
PROD04305,Samsung Scanner,Office Equipment,Scanner,Epson,31502.33,96530.14
PROD04306,Samsung Scanner,Office Equipment,Scanner,Asus,88368.59,64380.0
PROD04307,Canon Mouse,Accessories,Keyboard,Epson,44548.86,22687.96
PROD04308,Logitech Audio,Electronics,Audio,Epson,56802.05,66319.03
PROD04309,Logitech Audio,Electronics,Computers,Logitech,48668.68,84008.45
PROD04310,Asus Computers,Electronics,Mobile,Samsung,37862.58,24529.46
PROD04311,Dell Computers,Electronics,Mobile,Samsung,3916.67,34012.77
PROD04312,Dell Audio,Electronics,Computers,Sony,110434.19,66591.93
PROD04313,Lenovo Keyboard,Accessories,Keyboard,Apple,20442.99,45764.74
PROD04314,Canon Printer,Office Equipment,Printer,Samsung,49513.68,3176.45
PROD04315,Lenovo Networking,Office Equipment,Networking,Lenovo,50612.62,96711.79
PROD04316,Logitech Storage,Accessories,Storage,Asus,7593.93,28746.74
PROD04317,Epson Audio,Electronics,Mobile,Epson,53409.12,39784.84
PROD04318,HP Printer,Office Equipment,Networking,Lenovo,127577.2,69913.07
PROD04319,Asus Mouse,Accessories,Storage,Samsung,45521.54,69324.22
PROD04320,Apple Mouse,Accessories,Mouse,Canon,40176.18,58465.68
PROD04321,Epson Networking,Office Equipment,Printer,Logitech,4792.24,70033.4
PROD04322,Dell Computers,Electronics,Audio,Sony,142818.25,21471.19
PROD04323,HP Printer,Office Equipment,Networking,Apple,58467.34,69270.4
PROD04324,Sony Audio,Electronics,Audio,Dell,39295.63,61565.6
PROD04325,Logitech Printer,Office Equipment,Networking,Samsung,38447.95,90472.56
PROD04326,Epson Mouse,Accessories,Mouse,Lenovo,43642.97,94307.01
PROD04327,Lenovo Computers,Electronics,Mobile,Epson,43411.2,72670.91
PROD04328,Logitech Mobile,Electronics,Mobile,Asus,75516.2,52036.63
PROD04329,Epson Computers,Electronics,Audio,Logitech,28508.29,52063.03
PROD04330,Apple Networking,Office Equipment,Scanner,Dell,55782.35,85048.4
PROD04331,Dell Scanner,Office Equipment,Printer,Logitech,105269.95,81792.52
PROD04332,Sony Mobile,Electronics,Audio,Epson,112104.29,83828.55
PROD04333,Canon Scanner,Office Equipment,Networking,Logitech,62825.92,61473.15
PROD04334,Canon Storage,Accessories,Mouse,HP,78118.79,55972.29
PROD04335,Logitech Keyboard,Accessories,Storage,Apple,141161.87,99117.78
PROD04336,Apple Storage,Accessories,Mouse,Canon,33152.83,33311.6
PROD04337,Dell Mobile,Electronics,Computers,HP,143130.19,17677.78
PROD04338,Epson Computers,Electronics,Audio,Lenovo,4906.35,31752.57
PROD04339,Sony Printer,Office Equipment,Scanner,Samsung,13712.36,55688.52
PROD04340,Sony Storage,Accessories,Mouse,Lenovo,66777.48,19605.22
PROD04341,Samsung Mouse,Accessories,Storage,Epson,102869.72,13664.65
PROD04342,Samsung Printer,Office Equipment,Scanner,Epson,96667.02,63859.66
PROD04343,Canon Scanner,Office Equipment,Scanner,Apple,16782.21,23711.61
PROD04344,HP Storage,Accessories,Mouse,Asus,136767.03,64088.29
PROD04345,Canon Scanner,Office Equipment,Printer,Canon,84447.16,79693.75
PROD04346,Logitech Printer,Office Equipment,Printer,Dell,134618.31,66376.75
PROD04347,Epson Mobile,Electronics,Computers,Epson,109536.73,81812.51
PROD04348,Samsung Keyboard,Accessories,Mouse,Asus,58706.66,55300.82
PROD04349,Sony Mobile,Electronics,Mobile,Logitech,112323.9,40995.58
PROD04350,Samsung Mobile,Electronics,Computers,HP,7706.0,58182.98
PROD04351,Dell Networking,Office Equipment,Printer,Epson,76867.52,7550.54
PROD04352,Logitech Mouse,Accessories,Mouse,Dell,24030.51,72211.63
PROD04353,Canon Mobile,Electronics,Audio,Logitech,117209.55,99582.43
PROD04354,Samsung Scanner,Office Equipment,Networking,Epson,110495.87,49687.54
PROD04355,Asus Mouse,Accessories,Storage,Dell,15584.68,67436.56
PROD04356,HP Mobile,Electronics,Computers,HP,134645.77,98965.94
PROD04357,Epson Computers,Electronics,Computers,Epson,102571.16,19273.98
PROD04358,Lenovo Networking,Office Equipment,Scanner,Epson,140614.16,1983.81
PROD04359,Canon Mouse,Accessories,Keyboard,Canon,104995.51,12649.07
PROD04360,Samsung Printer,Office Equipment,Scanner,Dell,1948.84,8992.59
PROD04361,Dell Computers,Electronics,Audio,Canon,65804.16,55982.79
PROD04362,Lenovo Printer,Office Equipment,Printer,Dell,8967.95,70371.89
PROD04363,Logitech Networking,Office Equipment,Printer,Samsung,136873.96,38274.19
PROD04364,Logitech Mobile,Electronics,Computers,Epson,14246.71,6185.07
PROD04365,HP Networking,Office Equipment,Printer,Sony,126622.85,9619.13
PROD04366,Epson Audio,Electronics,Computers,Apple,67978.28,88900.79
PROD04367,Epson Keyboard,Accessories,Mouse,Asus,18474.19,75204.87
PROD04368,Epson Audio,Electronics,Mobile,Lenovo,122467.04,86543.68
PROD04369,Epson Networking,Office Equipment,Networking,Lenovo,122345.1,29007.51
PROD04370,Asus Keyboard,Accessories,Keyboard,Samsung,79409.79,46558.85
PROD04371,Sony Mobile,Electronics,Mobile,Dell,146637.23,26165.21
PROD04372,Canon Mouse,Accessories,Keyboard,Samsung,107183.2,36599.94
PROD04373,Apple Networking,Office Equipment,Scanner,HP,5520.91,40104.15
PROD04374,Epson Audio,Electronics,Audio,Logitech,130110.76,95043.64
PROD04375,Asus Storage,Accessories,Storage,Apple,22388.61,50075.67
PROD04376,Samsung Audio,Electronics,Audio,Sony,91969.77,65025.53
PROD04377,Apple Storage,Accessories,Keyboard,Samsung,48557.14,92263.63
PROD04378,Canon Keyboard,Accessories,Keyboard,Logitech,80804.58,52650.85
PROD04379,Dell Storage,Accessories,Keyboard,Sony,92873.78,10627.89
PROD04380,HP Mouse,Accessories,Keyboard,Samsung,24616.43,39384.79
PROD04381,Apple Scanner,Office Equipment,Networking,Epson,43396.93,99293.29
PROD04382,Samsung Mouse,Accessories,Mouse,Samsung,12367.38,41820.63
PROD04383,HP Networking,Office Equipment,Printer,Canon,774.94,18937.7
PROD04384,Epson Keyboard,Accessories,Storage,HP,40804.96,46764.21
PROD04385,Sony Printer,Office Equipment,Scanner,Samsung,5655.51,20033.21
PROD04386,Asus Scanner,Office Equipment,Networking,Sony,112655.42,19965.2
PROD04387,HP Storage,Accessories,Mouse,Logitech,24189.48,41861.98
PROD04388,Logitech Printer,Office Equipment,Scanner,Sony,118679.07,84156.6
PROD04389,Sony Mobile,Electronics,Audio,Canon,125529.94,84356.31
PROD04390,Dell Computers,Electronics,Mobile,Apple,98263.47,20393.91
PROD04391,HP Computers,Electronics,Computers,Canon,108943.56,70125.36
PROD04392,Sony Storage,Accessories,Storage,Canon,20910.84,40081.96
PROD04393,Asus Networking,Office Equipment,Networking,Apple,38011.41,9252.93
PROD04394,Sony Scanner,Office Equipment,Networking,Asus,56141.81,44499.63
PROD04395,Lenovo Keyboard,Accessories,Mouse,Sony,108664.06,38014.71
PROD04396,Lenovo Mouse,Accessories,Mouse,Samsung,70442.39,47679.25
PROD04397,Dell Computers,Electronics,Audio,Epson,114954.13,78960.51
PROD04398,Samsung Networking,Office Equipment,Printer,Samsung,86278.86,38066.68
PROD04399,Sony Printer,Office Equipment,Printer,HP,134110.0,98287.84
PROD04400,Sony Mouse,Accessories,Mouse,Samsung,113413.84,40383.54
PROD04401,Sony Mouse,Accessories,Mouse,Apple,36663.8,3451.53
PROD04402,Asus Mouse,Accessories,Mouse,Lenovo,32848.76,67560.77
PROD04403,Logitech Scanner,Office Equipment,Printer,Samsung,147786.85,4251.47
PROD04404,Sony Keyboard,Accessories,Mouse,Apple,70373.79,49033.66
PROD04405,HP Audio,Electronics,Audio,Apple,146119.14,14644.98
PROD04406,Apple Audio,Electronics,Mobile,Epson,47810.92,11515.84
PROD04407,Epson Mobile,Electronics,Audio,HP,30433.19,51576.22
PROD04408,Sony Scanner,Office Equipment,Scanner,Apple,104896.43,47770.39
PROD04409,Sony Printer,Office Equipment,Networking,Samsung,136406.52,35914.78
PROD04410,Samsung Mobile,Electronics,Audio,Sony,83665.01,25118.69
PROD04411,Logitech Storage,Accessories,Mouse,Samsung,129580.63,36150.25
PROD04412,Epson Scanner,Office Equipment,Scanner,Dell,90080.63,79975.36
PROD04413,Epson Computers,Electronics,Mobile,HP,148752.31,2282.27
PROD04414,Asus Keyboard,Accessories,Storage,Canon,87434.56,93450.73
PROD04415,Asus Printer,Office Equipment,Networking,Dell,28188.22,55913.0
PROD04416,Apple Mouse,Accessories,Keyboard,Canon,2332.77,46256.26
PROD04417,Asus Mobile,Electronics,Computers,Canon,11042.97,5230.29
PROD04418,HP Mobile,Electronics,Mobile,Samsung,15389.22,49912.55
PROD04419,Sony Keyboard,Accessories,Storage,Epson,89103.06,9612.58
PROD04420,Dell Storage,Accessories,Mouse,Sony,55472.77,24338.59
PROD04421,Logitech Scanner,Office Equipment,Printer,Asus,24047.58,2507.31
PROD04422,Samsung Networking,Office Equipment,Scanner,Canon,39593.36,65794.95
PROD04423,Apple Mouse,Accessories,Keyboard,Epson,140254.94,51968.85
PROD04424,Canon Storage,Accessories,Storage,Logitech,113338.77,39217.63
PROD04425,HP Networking,Office Equipment,Printer,Apple,57358.84,54236.17
PROD04426,Lenovo Mobile,Electronics,Mobile,HP,44534.72,62363.68
PROD04427,Samsung Audio,Electronics,Computers,Lenovo,25739.03,31667.65
PROD04428,Dell Keyboard,Accessories,Keyboard,Apple,130466.31,91570.69
PROD04429,Dell Scanner,Office Equipment,Networking,Apple,76913.7,20235.35
PROD04430,HP Mobile,Electronics,Mobile,Dell,44166.13,24933.94
PROD04431,HP Printer,Office Equipment,Scanner,Sony,19577.35,64501.24
PROD04432,Apple Mouse,Accessories,Keyboard,Epson,68833.29,75986.85
PROD04433,Asus Scanner,Office Equipment,Networking,Canon,20183.55,51503.59
PROD04434,Asus Scanner,Office Equipment,Printer,Lenovo,13899.98,14740.5
PROD04435,Logitech Storage,Accessories,Storage,Logitech,37356.51,71435.3
PROD04436,Asus Scanner,Office Equipment,Networking,Apple,89628.07,81820.21
PROD04437,Epson Keyboard,Accessories,Keyboard,Asus,25878.05,99759.56
PROD04438,Samsung Storage,Accessories,Keyboard,Asus,69007.95,99450.03
PROD04439,Asus Storage,Accessories,Keyboard,Canon,24948.57,1045.06
PROD04440,Samsung Audio,Electronics,Mobile,Sony,115403.24,48189.02
PROD04441,HP Printer,Office Equipment,Printer,Epson,118465.73,38625.8
PROD04442,HP Mobile,Electronics,Mobile,Logitech,127894.91,2136.0
PROD04443,Sony Storage,Accessories,Storage,Epson,96059.38,61347.8
PROD04444,Apple Mouse,Accessories,Mouse,Logitech,122657.46,86620.39
PROD04445,Samsung Networking,Office Equipment,Networking,HP,122030.24,66352.31
PROD04446,Canon Computers,Electronics,Audio,Sony,53328.23,89369.9
PROD04447,Apple Mouse,Accessories,Keyboard,Epson,110797.22,70223.81
PROD04448,Apple Audio,Electronics,Mobile,Asus,99988.2,96337.89
PROD04449,HP Networking,Office Equipment,Networking,Epson,141012.31,931.27
PROD04450,Logitech Computers,Electronics,Computers,Canon,139409.91,8846.28
PROD04451,Epson Mobile,Electronics,Mobile,Dell,144387.43,63977.29
PROD04452,Samsung Keyboard,Accessories,Keyboard,Samsung,92492.84,97957.11
PROD04453,Asus Scanner,Office Equipment,Printer,Sony,93355.45,44499.4
PROD04454,Logitech Mouse,Accessories,Keyboard,Dell,127934.93,63442.28
PROD04455,Canon Keyboard,Accessories,Mouse,Dell,5746.05,24216.73
PROD04456,Lenovo Scanner,Office Equipment,Scanner,Apple,147604.38,81011.43
PROD04457,Lenovo Scanner,Office Equipment,Scanner,HP,38428.82,64774.87
PROD04458,Apple Mouse,Accessories,Keyboard,Dell,85680.1,34805.68
PROD04459,Lenovo Keyboard,Accessories,Mouse,HP,16806.81,33758.85
PROD04460,Sony Keyboard,Accessories,Keyboard,Apple,81418.04,15747.56
PROD04461,Sony Mobile,Electronics,Computers,Apple,3547.33,39173.5
PROD04462,HP Storage,Accessories,Storage,Samsung,105519.53,79165.79
PROD04463,Sony Computers,Electronics,Mobile,Samsung,117013.49,74071.12
PROD04464,Canon Keyboard,Accessories,Mouse,Lenovo,112199.82,89046.37
PROD04465,Sony Mouse,Accessories,Storage,Asus,72459.38,67294.81
PROD04466,Epson Mouse,Accessories,Mouse,Asus,131202.84,65601.62
PROD04467,HP Scanner,Office Equipment,Printer,HP,19978.31,90172.01
PROD04468,Sony Scanner,Office Equipment,Scanner,Sony,69021.71,2445.1
PROD04469,Dell Storage,Accessories,Keyboard,Sony,99178.43,55156.76
PROD04470,Epson Keyboard,Accessories,Keyboard,Apple,1220.79,30969.79
PROD04471,Samsung Storage,Accessories,Mouse,Dell,21629.56,67323.48
PROD04472,Epson Computers,Electronics,Audio,Samsung,62777.21,49124.39
PROD04473,Lenovo Printer,Office Equipment,Networking,Asus,3472.87,56750.93
