SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,SalesAmount,Discount,Profit
S096685,2024-05-28,CUST01268,PROD00920,2,19729.05,39458.1,10,7102.46
S096686,2023-02-05,CUST04201,PROD01615,7,39565.67,276959.69,,49852.74
S096687,2023-04-24,CUST05340,PROD02999,13,19760.4,256885.2,,46239.34
S096688,2023-07-24,CUST01689,PROD01030,10,135198.52,1351985.2,0,243357.34
S096689,2023-07-15,CUST02842,PROD00682,11,59382.67,653209.37,,117577.69
S096690,2023-03-27,CUST02172,PROD00467,13,113569.38,1476401.94,,265752.35
S096691,2025-08-12,CUST05133,PROD00335,14,9661.76,135264.64,15,24347.64
S096692,2023-02-15,CUST08159,PROD04838,6,39966.31,239797.86,,43163.61
S096693,2024-11-19,CUST07530,PROD00951,7,117885.43,825198.01,10,148535.64
S096694,2025-08-14,CUST00622,PROD04932,5,105691.19,528455.95,10,95122.07
S096695,2024-01-09,CUST03345,PROD04829,14,1873.39,26227.46,5,4720.94
S096696,2023-11-15,CUST00497,PROD01452,5,52479.99,262399.95,5,47231.99
S096697,2023-03-05,CUST04194,PROD01071,6,134674.32,808045.92,5,145448.27
S096698,2025-07-25,CUST08553,PROD00255,3,43072.82,129218.46,15,23259.32
S096699,2025-05-16,CUST01879,PROD04511,2,109725.38,219450.76,5,39501.14
S096700,2023-05-07,CUST06528,PROD04144,9,47465.64,427190.76,15,76894.34
S096701,2024-09-19,CUST01586,PROD02291,8,1129.21,9033.68,15,1626.06
S096702,2024-01-05,CUST04772,PROD04142,5,98700.75,493503.75,5,88830.68
S096703,2023-01-07,CUST04454,PROD03172,9,71727.64,645548.76,,116198.78
S096704,2024-09-15,CUST04858,PROD02103,6,11983.19,71899.14,10,12941.85
S096705,2023-05-27,CUST07134,PROD04130,12,81245.71,974948.52,,175490.73
S096706,2023-09-27,CUST09593,PROD02853,11,51945.42,571399.62,0,102851.93
S096707,2025-02-01,CUST02073,PROD00065,7,12525.55,87678.85,10,15782.19
S096708,2023-09-10,CUST05823,PROD03085,5,79017.88,395089.4,10,71116.09
S096709,2024-08-07,CUST06881,PROD02830,12,122544.98,1470539.76,15,264697.16
S096710,2024-02-02,CUST09546,PROD03614,13,56419.81,733457.53,,132022.36
S096711,2023-10-10,CUST00974,PROD03354,10,9706.52,97065.2,5,17471.74
S096712,2023-12-19,CUST00006,PROD00227,5,119988.02,599940.1,0,107989.22
S096713,2024-12-29,CUST06650,PROD04788,6,46288.71,277732.26,10,49991.81
S096714,2025-11-12,CUST03537,PROD01999,2,123561.91,247123.82,5,44482.29
S096715,2024-09-29,CUST02064,PROD04220,11,74214.71,816361.81,5,146945.13
S096716,2024-03-06,CUST06229,PROD04784,6,67607.95,405647.7,5,73016.59
S096717,2025-07-24,CUST07798,PROD04416,1,2332.77,2332.77,15,419.9
S096718,2025-12-18,CUST00348,PROD01358,4,27990.7,111962.8,15,20153.3
S096719,2024-07-27,CUST00099,PROD01934,10,82922.61,829226.1,15,149260.7
S096720,2023-05-12,CUST08782,PROD02011,4,19672.23,78688.92,,14164.01
S096721,2025-05-08,CUST05154,PROD02837,10,106655.83,1066558.3,,191980.49
S096722,2024-06-25,CUST06771,PROD00723,9,121523.81,1093714.29,,196868.57
S096723,2023-08-18,CUST06876,PROD02537,11,63696.79,700664.69,0,126119.64
S096724,2024-04-18,CUST02213,PROD01570,4,100101.3,400405.2,15,72072.94
S096725,2025-05-08,CUST02740,PROD02690,3,66530.7,199592.1,5,35926.58
S096726,2025-03-12,CUST07354,PROD03076,10,8125.59,81255.9,,14626.06
S096727,2025-06-19,CUST07501,PROD04397,6,114954.13,689724.78,,124150.46
S096728,2023-10-30,CUST05832,PROD02011,5,19672.23,98361.15,,17705.01
S096729,2023-08-12,CUST02192,PROD03582,14,21932.65,307057.1,0,55270.28
S096730,2025-08-25,CUST02671,PROD04929,7,65924.37,461470.59,15,83064.71
S096731,2023-09-14,CUST06033,PROD01754,1,8770.89,8770.89,5,1578.76
S096732,2023-12-05,CUST03182,PROD01734,7,69243.8,484706.6,15,87247.19
S096733,2024-04-27,CUST02758,PROD03147,1,57617.57,57617.57,0,10371.16
S096734,2023-04-30,CUST09123,PROD01860,3,139767.89,419303.67,0,75474.66
S096735,2025-04-25,CUST09749,PROD01305,13,45161.82,587103.66,,105678.66
S096736,2025-06-02,CUST07915,PROD01482,10,117726.06,1177260.6,0,211906.91
S096737,2024-04-07,CUST08289,PROD00745,14,149167.25,2088341.5,,375901.47
S096738,2023-12-04,CUST04117,PROD02409,7,11002.77,77019.39,5,13863.49
S096739,2024-11-03,CUST04716,PROD03178,9,2746.04,24714.36,10,4448.58
S096740,2025-05-28,CUST02332,PROD03106,10,76193.49,761934.9,,137148.28
S096741,2025-05-01,CUST08148,PROD00294,11,92000.49,1012005.39,,182160.97
S096742,2024-05-06,CUST04221,PROD04460,13,81418.04,1058434.52,,190518.21
S096743,2023-03-28,CUST02459,PROD02334,2,144115.32,288230.64,15,51881.52
S096744,2023-12-12,CUST05395,PROD01897,10,149888.79,1498887.9,10,269799.82
S096745,2025-11-08,CUST02087,PROD00476,12,25989.22,311870.64,0,56136.72
S096746,2023-09-25,CUST09350,PROD00028,8,93132.85,745062.8,15,134111.3
S096747,2023-04-14,CUST05129,PROD04901,12,123114.91,1477378.92,10,265928.21
S096748,2025-08-02,CUST01590,PROD04594,9,77957.77,701619.93,,126291.59
S096749,2025-09-19,CUST03632,PROD03975,10,71712.65,717126.5,15,129082.77
S096750,2024-09-09,CUST03803,PROD00058,12,65141.23,781694.76,0,140705.06
S096751,2023-11-14,CUST08648,PROD00262,13,148676.43,1932793.59,5,347902.85
S096752,2025-09-09,CUST07030,PROD00267,5,29665.67,148328.35,10,26699.1
S096753,2025-08-25,CUST05248,PROD01160,4,142766.68,571066.72,10,102792.01
S096754,2023-03-26,CUST01521,PROD04680,1,93849.63,93849.63,,16892.93
S096755,2024-11-01,CUST08218,PROD00903,4,85194.72,340778.88,10,61340.2
S096756,2025-06-26,CUST01764,PROD04150,5,29043.14,145215.7,5,26138.83
S096757,2024-02-02,CUST07828,PROD02952,3,5144.36,15433.08,5,2777.95
S096758,2023-11-29,CUST04257,PROD03324,1,122670.07,122670.07,15,22080.61
S096759,2023-08-07,CUST05577,PROD03611,7,28057.79,196404.53,,35352.82
S096760,2025-09-17,CUST01575,PROD01154,1,24904.67,24904.67,0,4482.84
S096761,2025-04-06,CUST07727,PROD04903,1,48140.46,48140.46,5,8665.28
S096762,2024-02-26,CUST08600,PROD01867,11,94766.71,1042433.81,5,187638.09
S096763,2025-08-20,CUST06480,PROD04926,4,125975.81,503903.24,10,90702.58
S096764,2025-08-29,CUST04021,PROD00102,11,90450.44,994954.84,10,179091.87
S096765,2024-10-28,CUST01666,PROD03802,9,87377.3,786395.7,10,141551.23
S096766,2024-09-24,CUST09232,PROD02395,11,34649.23,381141.53,10,68605.48
S096767,2024-01-10,CUST00116,PROD02776,7,140435.36,983047.52,15,176948.55
S096768,2025-05-10,CUST09407,PROD02572,2,68840.03,137680.06,0,24782.41
S096769,2023-04-22,CUST09859,PROD01572,2,2173.73,4347.46,5,782.54
S096770,2024-05-11,CUST07251,PROD00717,14,72716.24,1018027.36,0,183244.92
S096771,2023-11-04,CUST09342,PROD01423,10,76716.13,767161.3,10,138089.03
S096772,2024-12-18,CUST09578,PROD04368,5,122467.04,612335.2,10,110220.34
S096773,2025-07-29,CUST03533,PROD00543,9,64450.33,580052.97,15,104409.53
S096774,2024-12-12,CUST01567,PROD02333,6,60189.97,361139.82,0,65005.17
S096775,2023-07-05,CUST06028,PROD01215,9,60437.2,543934.8,0,97908.26
S096776,2024-09-23,CUST05943,PROD04390,9,98263.47,884371.23,15,159186.82
S096777,2024-03-17,CUST07008,PROD02410,8,98243.05,785944.4,,141469.99
S096778,2024-04-30,CUST00641,PROD02524,4,92701.56,370806.24,5,66745.12
S096779,2023-10-21,CUST06421,PROD00278,4,60356.92,241427.68,5,43456.98
S096780,2025-04-12,CUST02491,PROD01139,2,116967.33,233934.66,10,42108.24
S096781,2024-09-16,CUST09702,PROD04477,11,8439.26,92831.86,0,16709.73
S096782,2023-05-21,CUST00267,PROD00847,4,85485.28,341941.12,,61549.4
S096783,2024-01-29,CUST02915,PROD02969,6,82696.35,496178.1,5,89312.06
S096784,2023-04-21,CUST06008,PROD03271,12,133809.43,1605713.16,5,289028.37
S096785,2025-02-20,CUST04050,PROD03255,10,136053.42,1360534.2,10,244896.16
S096786,2025-04-08,CUST01057,PROD01005,2,30788.57,61577.14,5,11083.89
S096787,2025-11-11,CUST03493,PROD01053,1,123287.77,123287.77,5,22191.8
S096788,2023-10-04,CUST03629,PROD02678,2,23610.1,47220.2,15,8499.64
S096789,2023-01-20,CUST08958,PROD04622,10,58265.26,582652.6,10,104877.47
S096790,2025-02-03,CUST00021,PROD02799,4,59735.85,238943.4,10,43009.81
S096791,2025-08-25,CUST06045,PROD00849,12,100606.86,1207282.32,10,217310.82
S096792,2025-01-18,CUST07101,PROD02926,5,112077.92,560389.6,5,100870.13
S096793,2023-10-07,CUST00022,PROD01440,9,112353.57,1011182.13,5,182012.78
S096794,2023-10-06,CUST04289,PROD01012,4,136900.98,547603.92,10,98568.71
S096795,2024-01-03,CUST06275,PROD03258,6,127806.87,766841.22,5,138031.42
S096796,2025-09-10,CUST06655,PROD01254,6,83550.49,501302.94,,90234.53
S096797,2024-07-05,CUST06730,PROD01683,5,38517.76,192588.8,5,34665.98
S096798,2023-12-02,CUST03527,PROD00209,14,114764.89,1606708.46,15,289207.52
S096799,2024-12-27,CUST02864,PROD02822,2,68953.6,137907.2,0,24823.3
S096800,2023-02-10,CUST01572,PROD04607,5,61037.9,305189.5,0,54934.11
S096801,2024-07-11,CUST01091,PROD03421,4,52444.2,209776.8,0,37759.82
S096802,2024-06-15,CUST02479,PROD03019,6,26848.81,161092.86,0,28996.71
S096803,2025-02-03,CUST06890,PROD01611,5,24596.89,122984.45,,22137.2
S096804,2023-02-20,CUST03430,PROD01496,7,46741.01,327187.07,0,58893.67
S096805,2023-01-07,CUST00358,PROD02110,2,26571.53,53143.06,,9565.75
S096806,2023-03-14,CUST05696,PROD00283,2,78121.7,156243.4,0,28123.81
S096807,2025-03-01,CUST08861,PROD01129,12,115944.84,1391338.08,10,250440.85
S096808,2023-03-26,CUST05722,PROD01430,8,104538.83,836310.64,,150535.92
S096809,2024-10-08,CUST05717,PROD01300,8,44076.15,352609.2,5,63469.66
S096810,2024-11-04,CUST01911,PROD00425,11,36023.28,396256.08,0,71326.09
S096811,2023-07-21,CUST05265,PROD02443,14,95439.46,1336152.44,15,240507.44
S096812,2025-12-03,CUST02089,PROD01700,5,75676.08,378380.4,10,68108.47
S096813,2025-05-07,CUST05200,PROD04310,9,37862.58,340763.22,,61337.38
S096814,2023-06-27,CUST07034,PROD04206,9,81126.13,730135.17,15,131424.33
S096815,2023-05-05,CUST04090,PROD00038,2,12340.54,24681.08,0,4442.59
S096816,2025-04-09,CUST01557,PROD03075,6,71410.35,428462.1,5,77123.18
S096817,2025-08-08,CUST02472,PROD04851,14,52498.12,734973.68,,132295.26
S096818,2025-06-12,CUST07999,PROD04124,1,129621.54,129621.54,10,23331.88
S096819,2023-09-24,CUST02625,PROD00207,2,13893.86,27787.72,,5001.79
S096820,2023-07-18,CUST03533,PROD02322,7,131044.92,917314.44,5,165116.6
S096821,2025-05-30,CUST04762,PROD00316,14,115103.75,1611452.5,0,290061.45
S096822,2023-06-28,CUST00109,PROD04430,11,44166.13,485827.43,10,87448.94
S096823,2023-03-20,CUST04676,PROD03238,7,72513.1,507591.7,15,91366.51
S096824,2024-10-26,CUST09797,PROD03329,14,56695.35,793734.9,0,142872.28
S096825,2024-07-07,CUST05777,PROD02153,1,53534.42,53534.42,10,9636.2
S096826,2024-09-24,CUST09085,PROD03185,14,144084.84,2017187.76,0,363093.8
S096827,2024-10-24,CUST00173,PROD01560,13,79624.28,1035115.64,0,186320.82
S096828,2024-04-07,CUST06170,PROD01227,3,83561.34,250684.02,10,45123.12
S096829,2024-09-03,CUST07803,PROD03895,12,79490.18,953882.16,10,171698.79
S096830,2023-05-26,CUST06274,PROD00231,1,1606.66,1606.66,10,289.2
S096831,2023-03-12,CUST04723,PROD04020,12,41859.57,502314.84,15,90416.67
S096832,2024-08-03,CUST05305,PROD00828,4,98229.46,392917.84,,70725.21
S096833,2024-08-23,CUST00361,PROD01499,13,141030.07,1833390.91,,330010.36
S096834,2025-06-10,CUST08201,PROD04888,6,24794.96,148769.76,5,26778.56
S096835,2025-09-05,CUST03527,PROD03245,1,104228.42,104228.42,,18761.12
S096836,2024-08-03,CUST09349,PROD04132,9,44132.88,397195.92,0,71495.27
S096837,2025-06-09,CUST09324,PROD00492,1,125655.03,125655.03,10,22617.91
S096838,2023-07-11,CUST03220,PROD02689,13,94459.96,1227979.48,0,221036.31
S096839,2024-01-17,CUST05691,PROD02475,11,57923.0,637153.0,0,114687.54
S096840,2025-08-16,CUST08376,PROD00223,14,31123.24,435725.36,0,78430.56
S096841,2025-08-16,CUST06260,PROD04514,4,32077.27,128309.08,10,23095.63
S096842,2025-08-20,CUST00619,PROD01335,14,4723.7,66131.8,0,11903.72
S096843,2023-11-04,CUST05173,PROD02542,12,61593.95,739127.4,0,133042.93
S096844,2024-09-29,CUST04934,PROD04579,11,124903.5,1373938.5,10,247308.93
S096845,2025-06-14,CUST01051,PROD01404,9,105744.76,951702.84,5,171306.51
S096846,2025-10-21,CUST01253,PROD02913,8,126413.57,1011308.56,5,182035.54
S096847,2024-05-18,CUST09437,PROD04166,9,67413.13,606718.17,10,109209.27
S096848,2024-08-14,CUST00645,PROD03560,2,143096.16,286192.32,15,51514.62
S096849,2023-11-15,CUST06053,PROD00560,8,86291.14,690329.12,,124259.24
S096850,2024-03-17,CUST07693,PROD04186,10,82219.97,822199.7,0,147995.95
S096851,2024-11-17,CUST08331,PROD01832,7,90164.24,631149.68,15,113606.94
S096852,2025-06-29,CUST00507,PROD02800,10,16312.88,163128.8,0,29363.18
S096853,2025-10-30,CUST09359,PROD00788,8,20494.13,163953.04,10,29511.55
S096854,2025-06-01,CUST01063,PROD00016,3,131537.33,394611.99,5,71030.16
S096855,2025-04-30,CUST09628,PROD02483,11,30126.34,331389.74,,59650.15
S096856,2024-03-05,CUST02668,PROD00339,5,5828.92,29144.6,10,5246.03
S096857,2023-04-25,CUST00415,PROD01141,4,9601.99,38407.96,5,6913.43
S096858,2025-10-18,CUST02210,PROD04334,5,78118.79,390593.95,,70306.91
S096859,2023-07-18,CUST00197,PROD02712,6,98808.75,592852.5,10,106713.45
S096860,2023-10-06,CUST04905,PROD00873,2,136809.57,273619.14,5,49251.45
S096861,2025-11-16,CUST08931,PROD03863,7,2699.26,18894.82,10,3401.07
S096862,2025-10-17,CUST01833,PROD01621,5,10855.42,54277.1,15,9769.88
S096863,2025-03-20,CUST08214,PROD00414,3,52637.3,157911.9,15,28424.14
S096864,2023-05-23,CUST05094,PROD04933,3,108065.97,324197.91,,58355.62
S096865,2025-10-30,CUST07509,PROD02227,2,86667.98,173335.96,5,31200.47
S096866,2024-05-13,CUST07546,PROD04722,1,97091.46,97091.46,5,17476.46
S096867,2023-09-02,CUST09037,PROD01614,5,97872.35,489361.75,5,88085.12
S096868,2023-08-18,CUST08708,PROD00373,11,77234.07,849574.77,15,152923.46
S096869,2024-08-30,CUST07920,PROD00006,13,85165.15,1107146.95,5,199286.45
S096870,2023-12-22,CUST04603,PROD00884,1,89022.63,89022.63,0,16024.07
S096871,2025-10-27,CUST05651,PROD00503,7,26503.42,185523.94,15,33394.31
S096872,2023-01-22,CUST01465,PROD02231,10,66563.54,665635.4,,119814.37
S096873,2024-11-17,CUST07095,PROD03060,1,9987.54,9987.54,15,1797.76
S096874,2023-11-11,CUST03476,PROD02257,4,35011.69,140046.76,5,25208.42
S096875,2023-03-20,CUST04196,PROD02065,10,11605.42,116054.2,15,20889.76
S096876,2025-08-27,CUST07911,PROD02394,3,78632.94,235898.82,,42461.79
S096877,2025-04-18,CUST08717,PROD01183,8,48964.26,391714.08,15,70508.53
S096878,2023-11-14,CUST07866,PROD01176,13,114115.29,1483498.77,0,267029.78
S096879,2023-09-20,CUST04004,PROD02564,9,33222.14,298999.26,10,53819.87
S096880,2025-02-24,CUST09482,PROD00980,13,24218.0,314834.0,15,56670.12
S096881,2024-07-02,CUST04082,PROD02561,7,122154.35,855080.45,15,153914.48
S096882,2025-11-11,CUST05118,PROD04803,2,24168.76,48337.52,15,8700.75
S096883,2025-06-29,CUST03583,PROD01531,4,6141.09,24564.36,10,4421.58
S096884,2024-06-25,CUST03424,PROD01683,12,38517.76,462213.12,,83198.36
S096885,2024-12-10,CUST07255,PROD02356,10,55449.16,554491.6,10,99808.49
S096886,2024-06-23,CUST02004,PROD04462,9,105519.53,949675.77,10,170941.64
S096887,2023-01-18,CUST07641,PROD01168,1,70622.89,70622.89,10,12712.12
S096888,2024-05-07,CUST04714,PROD02424,2,56472.61,112945.22,10,20330.14
S096889,2023-02-23,CUST06176,PROD01256,8,107988.55,863908.4,10,155503.51
S096890,2025-04-29,CUST05411,PROD01478,6,97793.33,586759.98,0,105616.8
S096891,2024-02-14,CUST03961,PROD04715,7,15619.27,109334.89,5,19680.28
S096892,2025-01-29,CUST01525,PROD00981,11,14332.8,157660.8,15,28378.94
S096893,2023-09-01,CUST07130,PROD04141,14,88299.1,1236187.4,,222513.73
S096894,2025-04-12,CUST07705,PROD03252,3,143428.0,430284.0,,77451.12
S096895,2023-11-30,CUST08874,PROD02303,14,27376.45,383270.3,5,68988.65
S096896,2023-09-17,CUST04064,PROD01251,12,83288.48,999461.76,,179903.12
S096897,2025-08-30,CUST02762,PROD02196,12,63044.42,756533.04,10,136175.95
S096898,2023-07-31,CUST07020,PROD00598,4,103254.03,413016.12,0,74342.9
S096899,2024-02-22,CUST00536,PROD01900,3,120780.86,362342.58,,65221.66
S096900,2024-08-04,CUST00669,PROD04173,9,9179.43,82614.87,15,14870.68
S096901,2023-04-15,CUST07483,PROD04712,14,104455.93,1462383.02,,263228.94
S096902,2024-10-16,CUST00615,PROD03444,6,122574.22,735445.32,,132380.16
S096903,2023-11-04,CUST03817,PROD00250,5,36977.96,184889.8,5,33280.16
S096904,2024-08-05,CUST02676,PROD03443,12,68798.61,825583.32,5,148605.0
S096905,2025-10-21,CUST03391,PROD04356,13,134645.77,1750395.01,10,315071.1
S096906,2024-02-02,CUST07949,PROD04078,14,52996.4,741949.6,10,133550.93
S096907,2024-06-14,CUST06052,PROD04192,1,99507.0,99507.0,0,17911.26
S096908,2024-11-18,CUST09757,PROD04104,4,95444.46,381777.84,15,68720.01
S096909,2025-02-04,CUST05232,PROD03942,9,109428.51,984856.59,,177274.19
S096910,2024-03-15,CUST03830,PROD01631,10,21518.99,215189.9,0,38734.18
S096911,2024-12-14,CUST08043,PROD04498,8,66257.48,530059.84,15,95410.77
S096912,2025-12-15,CUST07563,PROD00828,3,98229.46,294688.38,5,53043.91
S096913,2023-05-05,CUST07229,PROD02897,3,51142.43,153427.29,,27616.91
S096914,2023-11-17,CUST09953,PROD02591,8,135181.24,1081449.92,,194660.99
S096915,2023-01-28,CUST00182,PROD00103,13,91595.3,1190738.9,10,214333.0
S096916,2024-02-06,CUST09794,PROD00158,1,50866.0,50866.0,15,9155.88
S096917,2024-09-23,CUST02317,PROD03556,1,52973.31,52973.31,,9535.2
S096918,2023-11-17,CUST08720,PROD00071,5,10864.48,54322.4,15,9778.03
S096919,2024-05-07,CUST06207,PROD04560,5,32968.76,164843.8,5,29671.88
S096920,2025-11-02,CUST00580,PROD03547,1,140815.18,140815.18,10,25346.73
S096921,2024-05-14,CUST03513,PROD01742,7,137195.88,960371.16,15,172866.81
S096922,2023-03-25,CUST09889,PROD00199,14,95077.04,1331078.56,0,239594.14
S096923,2023-01-07,CUST01193,PROD01429,14,38337.38,536723.32,15,96610.2
S096924,2025-03-17,CUST07768,PROD03683,8,86418.71,691349.68,15,124442.94
S096925,2024-09-24,CUST02905,PROD00266,11,67897.46,746872.06,,134436.97
S096926,2025-07-15,CUST08225,PROD01017,9,19026.75,171240.75,15,30823.34
S096927,2024-11-05,CUST07779,PROD01917,6,84005.73,504034.38,10,90726.19
S096928,2024-01-04,CUST01052,PROD00890,8,29737.73,237901.84,15,42822.33
S096929,2025-01-03,CUST04205,PROD02693,5,19600.25,98001.25,0,17640.22
S096930,2023-06-16,CUST03761,PROD01145,2,6857.1,13714.2,0,2468.56
S096931,2024-12-12,CUST02197,PROD03509,6,133170.19,799021.14,,143823.81
S096932,2025-05-05,CUST02258,PROD04197,5,63948.4,319742.0,5,57553.56
S096933,2025-01-22,CUST05902,PROD01422,5,112500.98,562504.9,15,101250.88
S096934,2023-06-30,CUST01060,PROD04827,3,112101.59,336304.77,0,60534.86
S096935,2023-08-31,CUST07864,PROD03357,7,51267.44,358872.08,,64596.97
S096936,2024-10-10,CUST03151,PROD02490,13,9859.01,128167.13,,23070.08
S096937,2023-10-03,CUST01057,PROD02141,7,56401.29,394809.03,5,71065.63
S096938,2023-02-22,CUST02108,PROD03032,4,57622.21,230488.84,5,41487.99
S096939,2025-11-18,CUST08180,PROD01020,6,83095.42,498572.52,,89743.05
S096940,2024-01-22,CUST03332,PROD01119,11,111894.86,1230843.46,10,221551.82
S096941,2024-05-06,CUST06166,PROD02321,9,137577.38,1238196.42,0,222875.36
S096942,2023-10-27,CUST03134,PROD02996,7,31642.48,221497.36,10,39869.52
S096943,2025-06-22,CUST02892,PROD04799,12,145005.97,1740071.64,,313212.9
S096944,2023-06-07,CUST08507,PROD00267,1,29665.67,29665.67,10,5339.82
S096945,2024-03-13,CUST08221,PROD00114,3,117938.06,353814.18,15,63686.55
S096946,2024-01-10,CUST09877,PROD04563,10,129293.68,1292936.8,15,232728.62
S096947,2025-12-02,CUST01404,PROD02742,2,2620.72,5241.44,,943.46
S096948,2025-03-08,CUST00523,PROD03421,8,52444.2,419553.6,0,75519.65
S096949,2025-01-30,CUST03088,PROD00616,12,67722.46,812669.52,,146280.51
S096950,2024-11-30,CUST00377,PROD03577,1,102122.27,102122.27,,18382.01
S096951,2024-11-03,CUST06367,PROD04265,3,116137.25,348411.75,10,62714.12
S096952,2025-06-11,CUST06736,PROD00435,8,110691.28,885530.24,,159395.44
S096953,2025-11-18,CUST09377,PROD00981,1,14332.8,14332.8,15,2579.9
S096954,2023-12-11,CUST02823,PROD04434,6,13899.98,83399.88,,15011.98
S096955,2024-06-28,CUST00951,PROD00902,7,48474.47,339321.29,5,61077.83
S096956,2024-04-04,CUST05373,PROD00502,8,17370.32,138962.56,0,25013.26
S096957,2023-03-08,CUST08743,PROD00663,1,71576.4,71576.4,15,12883.75
S096958,2023-02-12,CUST00181,PROD01675,6,122007.37,732044.22,0,131767.96
S096959,2023-07-13,CUST06381,PROD04993,8,107786.0,862288.0,0,155211.84
S096960,2024-07-15,CUST09513,PROD03281,14,116469.32,1630570.48,,293502.69
S096961,2024-08-07,CUST05010,PROD01801,11,132877.58,1461653.38,15,263097.61
S096962,2023-11-26,CUST06627,PROD02669,10,98864.11,988641.1,15,177955.4
S096963,2024-09-30,CUST04351,PROD02344,11,19042.9,209471.9,10,37704.94
S096964,2025-01-08,CUST02141,PROD00090,6,70180.21,421081.26,,75794.63
S096965,2025-12-07,CUST05114,PROD00491,10,116883.5,1168835.0,0,210390.3
S096966,2023-09-23,CUST04689,PROD01637,2,51861.13,103722.26,,18670.01
S096967,2023-08-15,CUST09243,PROD04754,6,124097.94,744587.64,15,134025.78
S096968,2023-01-13,CUST09101,PROD01540,3,89717.83,269153.49,15,48447.63
S096969,2025-11-29,CUST03824,PROD04674,9,56471.57,508244.13,15,91483.94
S096970,2025-01-01,CUST06453,PROD01467,8,108582.06,868656.48,,156358.17
S096971,2024-01-09,CUST02037,PROD03658,7,34137.32,238961.24,0,43013.02
S096972,2024-05-28,CUST06566,PROD04190,13,8621.65,112081.45,5,20174.66
S096973,2024-02-11,CUST02489,PROD02741,11,69512.97,764642.67,15,137635.68
S096974,2025-05-27,CUST04533,PROD03312,7,97436.05,682052.35,,122769.42
S096975,2025-07-29,CUST04316,PROD04746,5,94544.9,472724.5,10,85090.41
S096976,2024-02-01,CUST05674,PROD00549,3,16615.13,49845.39,15,8972.17
S096977,2023-08-06,CUST09272,PROD00193,2,147032.17,294064.34,10,52931.58
S096978,2024-05-04,CUST04967,PROD00542,12,10602.37,127228.44,5,22901.12
S096979,2024-05-07,CUST05902,PROD03164,6,112462.69,674776.14,5,121459.71
S096980,2024-06-05,CUST04577,PROD04808,12,32819.64,393835.68,5,70890.42
S096981,2025-11-26,CUST02656,PROD03714,2,106137.69,212275.38,15,38209.57
S096982,2024-10-23,CUST06985,PROD00015,2,31317.62,62635.24,,11274.34
S096983,2025-12-11,CUST06577,PROD00724,13,94055.86,1222726.18,5,220090.71
S096984,2023-10-17,CUST04540,PROD00825,4,126697.65,506790.6,5,91222.31
S096985,2025-10-16,CUST01523,PROD00167,9,38346.46,345118.14,10,62121.27
S096986,2024-12-13,CUST00721,PROD00356,5,117635.89,588179.45,,105872.3
S096987,2024-04-01,CUST03753,PROD03090,2,128382.6,256765.2,15,46217.74
S096988,2023-01-26,CUST00102,PROD01107,1,90428.22,90428.22,5,16277.08
S096989,2024-11-01,CUST00304,PROD01707,11,33615.6,369771.6,,66558.89
S096990,2025-03-26,CUST02279,PROD04449,5,141012.31,705061.55,0,126911.08
S096991,2023-09-01,CUST03779,PROD03448,3,38147.12,114441.36,10,20599.44
S096992,2025-12-28,CUST06117,PROD02952,10,5144.36,51443.6,10,9259.85
S096993,2023-08-23,CUST06168,PROD02701,14,136468.95,1910565.3,15,343901.75
S096994,2024-09-14,CUST02752,PROD03397,1,96278.66,96278.66,0,17330.16
S096995,2023-04-14,CUST06917,PROD04664,2,113072.5,226145.0,15,40706.1
S096996,2025-09-17,CUST06180,PROD00347,10,148051.05,1480510.5,0,266491.89
S096997,2025-10-24,CUST09883,PROD04942,2,24910.83,49821.66,15,8967.9
S096998,2023-07-12,CUST04022,PROD04066,2,22798.86,45597.72,15,8207.59
S096999,2023-09-07,CUST08855,PROD03625,13,111334.44,1447347.72,5,260522.59
S097000,2025-04-07,CUST05030,PROD01009,3,90372.93,271118.79,0,48801.38
S097001,2023-05-09,CUST06298,PROD00081,11,92495.22,1017447.42,0,183140.54
S097002,2025-01-28,CUST01446,PROD01497,6,3790.59,22743.54,0,4093.84
S097003,2025-07-12,CUST08101,PROD02105,7,102440.14,717080.98,0,129074.58
S097004,2023-12-10,CUST06030,PROD00998,3,36191.82,108575.46,5,19543.58
S097005,2024-07-14,CUST01029,PROD00944,6,7514.24,45085.44,5,8115.38
S097006,2025-05-02,CUST00014,PROD02427,9,37462.08,337158.72,,60688.57
S097007,2025-11-22,CUST00454,PROD00909,6,137619.03,825714.18,0,148628.55
S097008,2024-12-24,CUST04290,PROD03343,13,133372.1,1733837.3,15,312090.71
S097009,2025-09-19,CUST02090,PROD01781,3,8978.18,26934.54,10,4848.22
S097010,2025-03-03,CUST08890,PROD02222,5,125783.5,628917.5,15,113205.15
S097011,2023-11-25,CUST09265,PROD01265,2,93790.22,187580.44,5,33764.48
S097012,2025-07-11,CUST00699,PROD01553,4,147718.02,590872.08,0,106356.97
S097013,2024-11-01,CUST09644,PROD02877,11,79634.56,875980.16,0,157676.43
S097014,2025-10-22,CUST04441,PROD00233,8,62902.39,503219.12,15,90579.44
S097015,2024-11-04,CUST06909,PROD00981,4,14332.8,57331.2,10,10319.62
S097016,2025-05-21,CUST06133,PROD02186,13,3203.92,41650.96,15,7497.17
