Account_ID,Customer_ID,Branch_Name,Account_Type,Account_Balance,Credit_Card_Usage
4055,524,Hyderabad Branch,Loan,61506.41,37802.26
4056,1362,Pune Branch,Loan,1179648.52,192575.93
4057,4568,Pune Branch,Current,1064063.0,241992.43
4058,1911,Bangalore Branch,Savings,1066946.16,44345.17
4059,351,Chennai Branch,Current,274688.78,108669.26
4060,2641,Kolkata Branch,Loan,246893.97,44987.87
4061,4763,Bangalore Branch,Current,1218773.86,266524.03
4062,927,Kolkata Branch,Loan,1343999.35,92834.57
4063,3497,Delhi Central Branch,Savings,292237.36,21666.72
4064,4864,Hyderabad Branch,Loan,1527481.05,121549.93
4065,87,Mumbai Main Branch,Loan,1956541.33,265597.81
4066,4649,Mumbai Main Branch,Savings,376581.48,217478.56
4067,472,Kolkata Branch,Current,929358.77,88075.44
4068,4214,Bangalore Branch,Savings,255646.15,104653.95
4069,2958,Delhi Central Branch,Savings,404823.2,56818.64
4070,3797,Chennai Branch,Savings,526824.37,187287.45
4071,2036,Ahmedabad Branch,Current,225742.07,286197.22
4072,1112,Chennai Branch,Loan,1920819.74,63399.38
4073,714,Delhi Central Branch,Savings,1458764.71,145225.42
4074,1946,Pune Branch,Savings,562182.64,36065.37
4075,4536,Mumbai Main Branch,Savings,171786.32,225798.88
4076,3679,Kolkata Branch,Savings,1656044.02,86612.52
4077,3773,Kolkata Branch,Current,1312813.88,124007.63
4078,101,Ahmedabad Branch,Loan,828393.12,218265.25
4079,863,Hyderabad Branch,Current,1356983.59,64439.54
4080,1390,Mumbai Main Branch,Savings,876923.23,165256.78
4081,2873,Bangalore Branch,Current,1224653.16,234144.62
4082,1830,Chennai Branch,Savings,1824121.09,59499.81
4083,849,Ahmedabad Branch,Savings,1997633.63,165240.83
4084,1839,Delhi Central Branch,Loan,1584295.53,66471.46
4085,3453,Ahmedabad Branch,Current,838069.06,78240.59
4086,3211,Kolkata Branch,Savings,350044.81,23421.78
4087,1575,Hyderabad Branch,Savings,906896.51,48273.17
4088,1887,Hyderabad Branch,Savings,1219016.37,59627.13
4089,3880,Mumbai Main Branch,Savings,1758010.96,122959.67
4090,932,Ahmedabad Branch,Current,1506957.73,257633.87
4091,2343,Delhi Central Branch,Loan,1621636.62,226756.57
4092,1466,Bangalore Branch,Savings,767695.42,170172.9
4093,1687,Kolkata Branch,Current,359958.01,82695.93
4094,1884,Hyderabad Branch,Savings,838185.64,266164.53
4095,1362,Bangalore Branch,Savings,64026.21,68027.74
4096,4707,Bangalore Branch,Savings,1259029.77,260183.59
4097,4345,Mumbai Main Branch,Savings,1186614.08,203359.31
4098,1034,Mumbai Main Branch,Current,1637637.87,39224.47
4099,629,Bangalore Branch,Loan,672760.79,161546.04
4100,2942,Pune Branch,Savings,1327362.58,151648.09
4101,1793,Ahmedabad Branch,Current,160571.49,176277.39
4102,4629,Mumbai Main Branch,Savings,21127.39,176626.24
4103,792,Pune Branch,Loan,1532014.81,200013.08
4104,2246,Kolkata Branch,Loan,1863116.32,186122.57
4105,1105,Mumbai Main Branch,Current,1677667.67,285740.95
4106,472,Bangalore Branch,Loan,1507384.85,225230.53
4107,3973,Pune Branch,Loan,231695.48,109497.46
4108,2483,Ahmedabad Branch,Loan,1363423.41,1482.0
4109,2762,Ahmedabad Branch,Loan,1723264.94,270813.17
4110,45,Mumbai Main Branch,Loan,262945.6,290918.6
4111,4525,Bangalore Branch,Loan,1901082.33,240343.52
4112,2117,Delhi Central Branch,Loan,1984271.19,249480.79
4113,3975,Chennai Branch,Loan,1733036.69,228582.13
4114,1752,Delhi Central Branch,Current,930555.15,275239.78
4115,2718,Delhi Central Branch,Savings,107349.83,22899.95
4116,2898,Ahmedabad Branch,Current,446978.68,29722.98
4117,2984,Pune Branch,Current,194623.8,25410.87
4118,774,Hyderabad Branch,Loan,1454431.99,132458.15
4119,1928,Pune Branch,Loan,1703981.59,201861.18
4120,1367,Delhi Central Branch,Current,123554.56,229490.17
4121,4308,Hyderabad Branch,Current,1668807.74,242400.0
4122,3242,Hyderabad Branch,Loan,1615104.32,132056.51
4123,911,Mumbai Main Branch,Current,478600.99,61319.0
4124,2188,Pune Branch,Loan,1475716.82,196013.22
4125,2757,Chennai Branch,Current,1641611.35,39852.13
4126,1933,Pune Branch,Current,1924079.38,107462.1
4127,4750,Mumbai Main Branch,Loan,1858808.06,266183.38
4128,3662,Delhi Central Branch,Current,1678324.19,284582.47
4129,1,Ahmedabad Branch,Current,1427157.27,286565.26
4130,134,Pune Branch,Savings,1438312.55,217600.72
4131,3347,Hyderabad Branch,Savings,329035.87,128560.55
4132,2682,Delhi Central Branch,Loan,1180020.09,267924.86
4133,238,Delhi Central Branch,Savings,1490408.99,15917.52
4134,3328,Delhi Central Branch,Current,1534286.35,33430.95
4135,3734,Bangalore Branch,Savings,108931.23,57726.67
4136,1460,Chennai Branch,Savings,1254894.64,141141.51
4137,2766,Hyderabad Branch,Savings,1573112.57,122592.33
4138,4535,Pune Branch,Loan,1477308.76,239951.41
4139,4809,Chennai Branch,Savings,1282210.86,270324.98
4140,2370,Mumbai Main Branch,Savings,557831.62,8109.22
4141,1864,Pune Branch,Current,885863.22,156742.99
4142,3778,Kolkata Branch,Loan,1923865.39,85151.66
4143,876,Kolkata Branch,Loan,847322.27,160550.39
4144,4953,Ahmedabad Branch,Current,1444156.19,181748.7
4145,3273,Hyderabad Branch,Loan,128952.07,55718.4
4146,2172,Hyderabad Branch,Savings,868783.84,291632.26
4147,3776,Mumbai Main Branch,Loan,349723.1,230245.9
4148,1153,Mumbai Main Branch,Current,1764283.07,140018.63
4149,1415,Mumbai Main Branch,Loan,463702.03,235609.69
4150,2007,Pune Branch,Current,129926.34,177498.07
4151,3189,Mumbai Main Branch,Current,10211.12,157824.54
4152,4782,Bangalore Branch,Savings,1712923.56,82227.06
4153,3282,Bangalore Branch,Current,1629852.96,154553.18
4154,2469,Kolkata Branch,Savings,444381.46,130219.73
4155,575,Bangalore Branch,Loan,854374.19,91264.62
4156,2138,Mumbai Main Branch,Loan,888769.7,141779.15
4157,4008,Bangalore Branch,Loan,176887.87,268786.86
4158,2995,Kolkata Branch,Loan,1059963.89,42916.2
4159,2784,Hyderabad Branch,Savings,1275728.16,117831.09
4160,1365,Kolkata Branch,Savings,1050525.6,108199.12
4161,1002,Chennai Branch,Loan,1068094.72,125319.98
4162,3084,Hyderabad Branch,Current,9825.78,219774.06
4163,2499,Pune Branch,Loan,875355.8,209449.66
4164,3103,Delhi Central Branch,Current,1460718.58,17048.62
4165,2903,Ahmedabad Branch,Current,1507492.44,171137.35
4166,2681,Mumbai Main Branch,Current,342327.66,51389.69
4167,4799,Hyderabad Branch,Loan,1380418.11,72201.01
4168,2632,Delhi Central Branch,Savings,1648027.85,157904.66
4169,3334,Mumbai Main Branch,Current,331790.89,170363.37
4170,4824,Mumbai Main Branch,Current,934715.79,106711.17
4171,4808,Mumbai Main Branch,Current,742548.58,82710.28
4172,1169,Ahmedabad Branch,Loan,1604096.1,105463.84
4173,3466,Hyderabad Branch,Current,1553311.22,121738.1
4174,1118,Delhi Central Branch,Savings,1978685.98,265293.16
4175,4462,Pune Branch,Current,470473.27,209085.99
4176,2588,Pune Branch,Savings,98065.98,217383.25
4177,3170,Hyderabad Branch,Current,1929376.1,117475.05
4178,4654,Chennai Branch,Savings,1340967.45,22737.91
4179,3255,Kolkata Branch,Loan,134356.27,102081.49
4180,3440,Pune Branch,Current,1745650.08,173755.71
4181,2578,Hyderabad Branch,Current,1765977.61,2502.58
4182,4071,Mumbai Main Branch,Savings,1749674.16,153487.21
4183,1309,Delhi Central Branch,Savings,30008.13,107657.82
4184,3026,Delhi Central Branch,Current,1088300.66,274958.52
4185,2354,Chennai Branch,Savings,1077293.42,143447.91
4186,2239,Delhi Central Branch,Loan,735603.87,260466.59
4187,1763,Hyderabad Branch,Savings,1028127.6,274614.49
4188,2032,Ahmedabad Branch,Savings,1427880.18,18998.74
4189,2278,Pune Branch,Savings,1971738.66,137256.15
4190,3026,Delhi Central Branch,Loan,1428020.05,174673.73
4191,4270,Chennai Branch,Loan,875088.2,95117.66
4192,3223,Delhi Central Branch,Current,1729974.86,181203.82
4193,3594,Delhi Central Branch,Current,707721.67,255411.62
4194,695,Hyderabad Branch,Loan,1948698.05,118703.55
4195,1687,Bangalore Branch,Savings,775585.92,8492.3
4196,730,Kolkata Branch,Loan,1375414.36,249861.78
4197,4139,Bangalore Branch,Loan,934779.95,173291.98
4198,4856,Bangalore Branch,Current,1232850.75,132101.54
4199,2497,Chennai Branch,Loan,1981380.99,289895.51
4200,447,Bangalore Branch,Current,110358.15,211511.28
4201,2114,Hyderabad Branch,Current,1050232.88,223039.66
4202,2564,Bangalore Branch,Loan,993843.68,249075.98
4203,939,Delhi Central Branch,Current,1367716.13,157670.67
4204,4109,Delhi Central Branch,Loan,629725.26,2167.4
4205,278,Bangalore Branch,Savings,839154.25,59357.53
4206,3286,Mumbai Main Branch,Savings,1465038.24,253856.64
4207,1030,Mumbai Main Branch,Current,990271.73,43134.97
4208,4092,Hyderabad Branch,Current,713672.8,29399.88
4209,2526,Hyderabad Branch,Savings,1984799.75,25790.9
4210,3684,Pune Branch,Savings,551935.67,78385.0
4211,1407,Chennai Branch,Current,525215.12,272590.15
4212,2562,Hyderabad Branch,Current,1528089.74,103892.52
4213,2590,Kolkata Branch,Current,311685.67,260944.38
4214,4123,Pune Branch,Savings,1391466.11,177306.1
4215,780,Chennai Branch,Current,115844.17,79985.94
4216,1920,Chennai Branch,Loan,1869469.0,39057.0
4217,4289,Delhi Central Branch,Savings,457501.23,172496.83
4218,3386,Mumbai Main Branch,Loan,685297.97,196831.99
4219,2096,Chennai Branch,Loan,151454.64,276011.28
4220,4397,Delhi Central Branch,Loan,1930116.2,186747.03
4221,3827,Mumbai Main Branch,Loan,1948373.45,92168.94
4222,4759,Hyderabad Branch,Savings,1409145.43,198562.77
4223,4013,Mumbai Main Branch,Loan,1250087.79,178152.39
4224,3938,Mumbai Main Branch,Current,1505690.26,160124.8
4225,4120,Pune Branch,Savings,307936.95,79172.67
4226,4544,Hyderabad Branch,Loan,1108129.62,186727.59
4227,4340,Bangalore Branch,Loan,345499.78,57861.4
4228,1741,Hyderabad Branch,Current,1835838.24,158118.34
4229,2721,Pune Branch,Savings,272702.54,112466.16
4230,3255,Hyderabad Branch,Savings,954032.24,274043.99
4231,3858,Chennai Branch,Savings,901181.08,183971.74
4232,4285,Bangalore Branch,Current,184216.49,189130.58
4233,3435,Ahmedabad Branch,Current,898563.32,71076.14
4234,1312,Bangalore Branch,Savings,752360.8,60969.57
4235,1784,Hyderabad Branch,Current,681304.67,78276.92
4236,1167,Delhi Central Branch,Current,646660.61,197548.71
4237,665,Delhi Central Branch,Current,97133.5,60776.32
4238,3760,Pune Branch,Loan,1250840.96,196092.86
4239,2616,Ahmedabad Branch,Loan,1773884.04,39692.75
4240,3942,Hyderabad Branch,Loan,338217.91,153448.62
4241,881,Ahmedabad Branch,Current,877254.97,263232.62
4242,1571,Chennai Branch,Current,1324492.44,1208.32
4243,4707,Ahmedabad Branch,Savings,272807.66,3279.13
4244,1828,Hyderabad Branch,Savings,1691480.46,256205.01
4245,1593,Mumbai Main Branch,Current,1645093.36,211744.32
4246,4195,Mumbai Main Branch,Current,829620.49,24782.31
4247,225,Pune Branch,Loan,1151322.1,49299.73
4248,2357,Delhi Central Branch,Current,1772846.59,293106.29
4249,1630,Pune Branch,Savings,359760.37,245031.51
4250,4274,Hyderabad Branch,Current,1987132.53,54621.13
4251,640,Mumbai Main Branch,Loan,822141.19,52844.66
4252,318,Mumbai Main Branch,Loan,1573292.15,283100.19
4253,2126,Hyderabad Branch,Loan,987548.74,243854.2
4254,1302,Kolkata Branch,Current,1120685.37,114517.94
4255,4878,Ahmedabad Branch,Current,1048723.99,274113.77
4256,3390,Ahmedabad Branch,Loan,239465.78,267993.39
4257,3306,Ahmedabad Branch,Loan,1633932.25,273980.0
4258,1155,Ahmedabad Branch,Savings,1541032.04,40709.56
4259,400,Chennai Branch,Current,1721410.56,151941.28
4260,1896,Mumbai Main Branch,Savings,1065209.48,41643.5
4261,4368,Chennai Branch,Current,1212318.83,8077.29
4262,2534,Bangalore Branch,Loan,945662.35,4921.53
4263,2451,Bangalore Branch,Savings,1476214.17,275052.97
4264,3676,Kolkata Branch,Savings,909782.85,192778.19
4265,1101,Bangalore Branch,Current,1686804.15,126902.77
4266,3866,Bangalore Branch,Savings,1452737.31,106643.97
4267,1263,Kolkata Branch,Loan,77482.1,225692.0
4268,1778,Ahmedabad Branch,Current,885849.47,59391.68
4269,3191,Mumbai Main Branch,Loan,1218784.31,109161.84
4270,3077,Ahmedabad Branch,Loan,864762.57,18789.53
4271,3669,Hyderabad Branch,Current,1628670.75,201474.55
4272,4995,Delhi Central Branch,Loan,126862.61,9340.73
4273,2406,Delhi Central Branch,Current,312297.07,191956.19
4274,192,Bangalore Branch,Current,1474544.69,167383.42
4275,254,Hyderabad Branch,Loan,1728363.01,123812.33
4276,1089,Chennai Branch,Current,1119127.65,268565.83
4277,1435,Ahmedabad Branch,Current,1182207.68,293395.7
4278,1207,Bangalore Branch,Current,954056.94,94015.23
4279,2764,Pune Branch,Savings,1275785.65,34645.47
4280,3418,Pune Branch,Current,776789.32,103318.86
4281,3737,Pune Branch,Savings,763894.57,139345.98
4282,8,Pune Branch,Current,1209115.23,36896.25
4283,4839,Chennai Branch,Current,703045.31,197011.22
4284,1655,Pune Branch,Loan,956543.23,183537.78
4285,2169,Ahmedabad Branch,Savings,1328519.77,216132.91
4286,22,Hyderabad Branch,Loan,1889696.54,292306.21
4287,3492,Mumbai Main Branch,Current,749986.59,150401.96
4288,4196,Kolkata Branch,Loan,860720.77,275098.84
4289,4621,Pune Branch,Loan,1857892.41,143577.96
4290,4170,Delhi Central Branch,Savings,1400098.84,209287.63
4291,3309,Hyderabad Branch,Current,1562140.01,255482.32
4292,4969,Chennai Branch,Loan,1223883.17,197476.79
4293,2197,Ahmedabad Branch,Current,739132.31,291058.24
4294,2564,Hyderabad Branch,Savings,568582.5,191915.0
4295,3480,Delhi Central Branch,Loan,167862.64,228327.33
4296,2563,Mumbai Main Branch,Current,1360884.13,188879.11
4297,1238,Chennai Branch,Loan,1538125.1,227092.69
4298,2840,Chennai Branch,Loan,619433.13,171167.06
4299,2584,Ahmedabad Branch,Savings,1991714.4,45460.15
4300,4599,Ahmedabad Branch,Savings,1248100.59,287566.11
4301,1822,Kolkata Branch,Savings,279229.6,154730.2
4302,3613,Hyderabad Branch,Savings,1400503.9,68920.14
4303,2273,Chennai Branch,Savings,1300401.06,46786.76
4304,2948,Ahmedabad Branch,Current,379016.47,194123.86
4305,1981,Mumbai Main Branch,Current,539897.22,123205.52
4306,4433,Mumbai Main Branch,Current,1775811.63,260121.45
4307,2839,Kolkata Branch,Savings,280659.78,130677.49
4308,789,Delhi Central Branch,Loan,618596.66,258157.87
4309,3421,Hyderabad Branch,Savings,645531.93,28900.11
4310,559,Hyderabad Branch,Current,379715.49,131495.85
4311,4374,Delhi Central Branch,Current,1269040.05,288198.79
4312,3548,Mumbai Main Branch,Savings,1134409.99,141403.05
4313,892,Ahmedabad Branch,Loan,798880.67,188163.42
4314,651,Hyderabad Branch,Loan,256157.97,99454.96
4315,4830,Ahmedabad Branch,Loan,754136.81,171005.25
4316,3708,Mumbai Main Branch,Savings,1442475.9,237479.64
4317,4735,Pune Branch,Savings,1531461.15,291993.27
4318,4202,Mumbai Main Branch,Current,1701342.2,233095.55
4319,105,Kolkata Branch,Savings,161515.28,175282.75
4320,1582,Pune Branch,Current,1628474.16,165860.38
4321,1327,Hyderabad Branch,Current,627450.42,153368.67
4322,255,Delhi Central Branch,Current,124660.81,197215.43
4323,3192,Chennai Branch,Loan,1657184.14,82582.75
4324,4972,Pune Branch,Current,962424.99,199459.2
4325,4584,Mumbai Main Branch,Savings,113980.56,182757.7
4326,545,Chennai Branch,Savings,1723894.75,295919.46
4327,3337,Pune Branch,Loan,523567.17,296916.14
4328,4198,Bangalore Branch,Savings,961649.54,218632.92
4329,1118,Mumbai Main Branch,Current,168871.87,106180.76
4330,2224,Chennai Branch,Loan,387508.88,202800.54
4331,1478,Pune Branch,Current,845306.26,32217.02
4332,1314,Delhi Central Branch,Current,251697.51,21549.26
4333,2119,Ahmedabad Branch,Savings,1748760.01,4084.75
4334,237,Kolkata Branch,Loan,590487.62,158969.59
4335,67,Hyderabad Branch,Loan,718139.83,263422.5
4336,1704,Mumbai Main Branch,Savings,1287988.92,20652.24
4337,2456,Pune Branch,Current,1141974.5,41056.52
4338,618,Mumbai Main Branch,Loan,1485178.55,93692.77
4339,2023,Kolkata Branch,Current,1917961.56,34611.11
4340,4353,Ahmedabad Branch,Savings,1734444.75,299355.03
4341,4489,Pune Branch,Loan,12349.05,259382.1
4342,3434,Bangalore Branch,Current,921922.78,50563.54
4343,3437,Hyderabad Branch,Current,1082257.86,154815.59
4344,1084,Pune Branch,Savings,1432270.04,82067.54
4345,1698,Pune Branch,Savings,1642258.68,42767.57
4346,2522,Chennai Branch,Loan,136848.55,79819.16
4347,1032,Kolkata Branch,Loan,1857433.48,51062.91
4348,1093,Pune Branch,Current,760929.98,144243.87
4349,437,Chennai Branch,Savings,64390.39,133539.74
4350,2534,Bangalore Branch,Savings,1501576.68,82476.21
4351,2087,Chennai Branch,Current,1623816.61,62231.6
4352,2044,Ahmedabad Branch,Savings,1122337.65,215057.46
4353,3065,Pune Branch,Loan,1920355.49,21098.51
4354,1849,Delhi Central Branch,Savings,166427.27,226611.69
4355,2387,Ahmedabad Branch,Savings,1992063.36,202010.16
4356,2617,Chennai Branch,Loan,128175.13,109799.28
4357,4248,Kolkata Branch,Savings,979997.96,233592.88
4358,2423,Bangalore Branch,Loan,106226.14,106663.45
4359,2601,Chennai Branch,Loan,1171157.69,43724.48
4360,1989,Delhi Central Branch,Savings,1957501.25,221502.59
4361,177,Ahmedabad Branch,Current,345295.01,292173.62
4362,3009,Mumbai Main Branch,Loan,748965.44,64237.16
4363,2389,Chennai Branch,Savings,771334.46,250618.51
4364,4369,Pune Branch,Loan,540063.64,172348.96
4365,1361,Mumbai Main Branch,Loan,753708.44,19496.73
4366,2899,Bangalore Branch,Savings,719754.53,123030.86
4367,4986,Pune Branch,Loan,1094715.98,128267.74
4368,4426,Kolkata Branch,Savings,217133.5,61883.71
4369,725,Hyderabad Branch,Current,1737510.04,57624.64
4370,137,Delhi Central Branch,Savings,1043090.22,240067.88
4371,2871,Ahmedabad Branch,Savings,374067.13,188882.34
4372,551,Pune Branch,Current,628349.63,102351.16
4373,1859,Pune Branch,Savings,1907214.25,153647.04
4374,4830,Ahmedabad Branch,Savings,201773.03,36657.02
4375,4330,Mumbai Main Branch,Loan,1875229.13,287368.4
4376,3580,Chennai Branch,Savings,527423.34,229084.55
4377,1019,Ahmedabad Branch,Loan,734152.88,89084.05
4378,3795,Chennai Branch,Current,1794901.58,92311.69
4379,1461,Pune Branch,Loan,1795435.64,297629.03
4380,3217,Kolkata Branch,Loan,644224.19,277050.59
4381,3835,Pune Branch,Loan,1232680.81,87053.51
4382,4872,Kolkata Branch,Current,145338.81,207035.86
4383,266,Chennai Branch,Current,1111788.87,125828.4
4384,4485,Chennai Branch,Loan,1463430.64,283497.94
4385,2677,Kolkata Branch,Savings,500047.26,138799.7
4386,3421,Ahmedabad Branch,Loan,1163220.64,260813.1
4387,821,Mumbai Main Branch,Current,386829.32,84915.86
4388,1028,Ahmedabad Branch,Current,1587344.5,238793.09
4389,1515,Delhi Central Branch,Loan,173669.74,84863.69
4390,593,Delhi Central Branch,Current,1689894.89,110161.43
4391,3881,Bangalore Branch,Savings,414769.8,51170.39
4392,4713,Mumbai Main Branch,Loan,148591.14,57013.79
4393,513,Delhi Central Branch,Current,1865077.01,80355.72
4394,796,Kolkata Branch,Savings,355621.84,212678.18
4395,3901,Bangalore Branch,Loan,1305791.06,93928.67
4396,4554,Bangalore Branch,Current,1495268.19,147042.84
4397,4698,Bangalore Branch,Savings,627142.13,55665.59
4398,4408,Hyderabad Branch,Current,1534691.75,31463.32
4399,584,Delhi Central Branch,Loan,179360.63,285795.62
4400,4811,Pune Branch,Loan,1393645.14,216901.97
4401,4331,Mumbai Main Branch,Savings,975345.81,221388.21
4402,4560,Ahmedabad Branch,Loan,349848.09,182361.51
4403,1879,Delhi Central Branch,Current,1188105.68,298227.98
4404,2341,Delhi Central Branch,Loan,710875.74,240359.61
4405,4212,Kolkata Branch,Loan,767836.57,218297.61
4406,699,Delhi Central Branch,Savings,1303748.19,205772.98
4407,4370,Chennai Branch,Loan,1605821.84,221024.32
4408,1280,Hyderabad Branch,Savings,552132.06,2664.15
4409,975,Hyderabad Branch,Savings,736002.19,42570.13
4410,3862,Bangalore Branch,Current,820500.06,288328.34
4411,2453,Mumbai Main Branch,Savings,900792.75,208750.04
4412,408,Ahmedabad Branch,Current,1324806.79,133787.99
4413,369,Pune Branch,Loan,1060876.45,208585.47
4414,471,Hyderabad Branch,Current,1145856.58,229241.52
4415,2415,Hyderabad Branch,Savings,698388.37,261936.88
4416,1215,Ahmedabad Branch,Loan,669480.22,219019.55
4417,46,Chennai Branch,Savings,194597.51,104031.52
4418,1195,Ahmedabad Branch,Savings,1672223.63,215342.14
4419,2634,Chennai Branch,Loan,723145.28,268771.64
4420,4381,Chennai Branch,Current,333190.43,264479.07
4421,3853,Chennai Branch,Savings,187886.82,120368.21
4422,3404,Chennai Branch,Current,808800.95,36921.75
4423,4984,Ahmedabad Branch,Savings,416453.13,98991.33
4424,3910,Hyderabad Branch,Current,68416.28,90459.17
4425,4113,Delhi Central Branch,Current,895536.61,195386.7
4426,4873,Pune Branch,Loan,44211.06,4629.42
4427,2183,Bangalore Branch,Current,481913.39,133184.29
4428,4465,Hyderabad Branch,Savings,938836.39,203687.59
4429,1353,Hyderabad Branch,Savings,1303312.11,205325.4
4430,2358,Mumbai Main Branch,Current,1340529.66,34712.26
4431,681,Ahmedabad Branch,Current,867602.14,291346.72
4432,4928,Mumbai Main Branch,Current,326259.06,158481.5
4433,3262,Hyderabad Branch,Loan,687341.35,232202.07
4434,3156,Bangalore Branch,Loan,123630.41,56833.43
4435,2323,Pune Branch,Savings,83583.25,212408.43
4436,4324,Hyderabad Branch,Loan,1883738.71,90185.81
4437,3064,Pune Branch,Current,1342924.85,82017.25
4438,3846,Mumbai Main Branch,Loan,1633621.51,58233.97
4439,4834,Ahmedabad Branch,Current,639564.02,162374.52
4440,292,Kolkata Branch,Loan,398326.66,9738.86
4441,3731,Ahmedabad Branch,Current,711262.35,21363.2
4442,1253,Delhi Central Branch,Savings,1542937.72,59225.0
4443,2420,Mumbai Main Branch,Current,1434628.61,285720.0
4444,3951,Bangalore Branch,Loan,1531796.77,62848.99
4445,1941,Delhi Central Branch,Loan,1867976.08,146079.34
4446,4739,Pune Branch,Savings,468384.73,232407.24
4447,470,Hyderabad Branch,Savings,970479.86,183874.81
4448,2021,Ahmedabad Branch,Savings,815944.98,68212.89
4449,2593,Mumbai Main Branch,Savings,290053.96,221505.59
4450,750,Delhi Central Branch,Savings,612803.32,82766.89
4451,3217,Ahmedabad Branch,Current,736006.59,291647.19
4452,3119,Delhi Central Branch,Current,1137548.49,281825.02
4453,4416,Ahmedabad Branch,Loan,1988098.99,14027.14
4454,424,Ahmedabad Branch,Current,1661987.4,105970.12
4455,3821,Ahmedabad Branch,Loan,1294028.96,187897.14
4456,1337,Kolkata Branch,Savings,75781.9,263622.94
4457,3799,Chennai Branch,Loan,209070.67,284723.21
4458,3542,Delhi Central Branch,Loan,797035.2,15257.83
4459,4907,Kolkata Branch,Loan,1990409.85,8003.1
4460,2643,Bangalore Branch,Current,1936532.03,59460.19
4461,2587,Hyderabad Branch,Current,1686616.11,47514.08
4462,2844,Bangalore Branch,Savings,373394.75,226945.6
4463,2990,Kolkata Branch,Savings,1726319.96,136686.55
4464,562,Ahmedabad Branch,Savings,325690.21,1951.22
4465,302,Hyderabad Branch,Loan,1308276.49,45943.18
4466,271,Delhi Central Branch,Savings,1929119.68,270748.48
4467,3121,Kolkata Branch,Loan,957133.4,230052.26
4468,3721,Delhi Central Branch,Savings,1022850.17,93910.79
4469,2404,Ahmedabad Branch,Loan,319858.24,278483.4
4470,318,Bangalore Branch,Savings,1834288.53,271872.29
4471,4888,Bangalore Branch,Savings,471965.66,51553.88
4472,2912,Kolkata Branch,Savings,379009.11,275029.71
4473,1284,Ahmedabad Branch,Loan,1357796.78,72731.72
4474,852,Chennai Branch,Current,1126061.47,255897.23
4475,2432,Ahmedabad Branch,Savings,109921.54,72793.52
4476,2784,Hyderabad Branch,Current,160048.32,265920.19
4477,2618,Mumbai Main Branch,Current,456385.44,75127.42
4478,1698,Kolkata Branch,Loan,1339657.36,167294.41
4479,20,Pune Branch,Loan,383258.15,58116.44
4480,630,Pune Branch,Current,720530.37,36545.65
4481,2134,Chennai Branch,Loan,1919851.1,267633.13
4482,2908,Chennai Branch,Loan,1388528.45,269938.6
4483,4638,Hyderabad Branch,Savings,1053918.15,93986.21
4484,422,Ahmedabad Branch,Savings,514603.46,265389.56
4485,2937,Delhi Central Branch,Current,719412.19,182069.3
4486,3079,Ahmedabad Branch,Loan,1440039.33,255741.45
4487,2194,Delhi Central Branch,Savings,1063617.52,34562.87
4488,3735,Bangalore Branch,Loan,1540786.45,279810.52
4489,547,Pune Branch,Savings,434563.84,32337.35
4490,2912,Hyderabad Branch,Current,131415.6,102246.86
4491,4792,Kolkata Branch,Loan,256873.11,279121.39
4492,1053,Ahmedabad Branch,Current,959664.55,184970.53
4493,411,Chennai Branch,Current,1697250.13,23109.66
4494,3736,Ahmedabad Branch,Loan,1827906.55,291092.68
4495,3564,Hyderabad Branch,Loan,885157.76,34650.36
4496,1262,Hyderabad Branch,Loan,398040.65,87081.27
4497,1393,Pune Branch,Savings,700299.42,157031.68
4498,4219,Kolkata Branch,Savings,478371.69,119665.18
4499,961,Mumbai Main Branch,Savings,1871170.12,22417.11
4500,2028,Pune Branch,Loan,550730.79,24415.01
4501,4517,Bangalore Branch,Loan,199876.13,219118.29
4502,494,Chennai Branch,Savings,595939.43,59721.21
4503,58,Delhi Central Branch,Current,1374547.02,262431.38
4504,3078,Mumbai Main Branch,Current,322818.96,2670.35
4505,44,Mumbai Main Branch,Loan,17347.24,124418.39
4506,2085,Mumbai Main Branch,Loan,841424.23,83619.79
4507,3384,Pune Branch,Savings,1908439.14,101512.89
4508,4397,Delhi Central Branch,Savings,1608612.34,156606.85
4509,2169,Hyderabad Branch,Savings,784672.29,177246.04
4510,949,Kolkata Branch,Savings,1635632.6,196188.43
4511,2379,Delhi Central Branch,Current,33710.56,134416.3
4512,2238,Chennai Branch,Savings,5146.98,240300.1
4513,3324,Chennai Branch,Savings,1813043.71,129709.65
4514,4967,Mumbai Main Branch,Current,279976.14,104107.24
4515,1950,Delhi Central Branch,Savings,506473.52,111632.75
4516,1430,Hyderabad Branch,Savings,493100.97,112992.75
4517,4496,Bangalore Branch,Savings,451268.61,15585.41
4518,79,Ahmedabad Branch,Loan,633658.3,239905.6
4519,4639,Ahmedabad Branch,Savings,1373238.14,139121.43
4520,3791,Kolkata Branch,Savings,1654223.28,163619.39
4521,2468,Bangalore Branch,Savings,905649.66,143293.12
4522,3392,Hyderabad Branch,Savings,1827507.65,198518.29
4523,340,Mumbai Main Branch,Loan,969923.33,51693.71
4524,3928,Bangalore Branch,Current,1247055.89,281397.08
4525,1158,Chennai Branch,Savings,1463805.85,139315.28
4526,2810,Bangalore Branch,Current,34302.58,149007.52
4527,770,Mumbai Main Branch,Current,1740097.56,27563.02
4528,4964,Delhi Central Branch,Current,671809.48,227568.01
