Transaction_ID,Account_ID,Transaction_Date,Transaction_Amount,Transaction_Type
7159,2330,2026-03-20,222653.5,Credit
7160,3249,2024-05-28,99544.42,Debit
7161,4612,2024-05-12,96240.15,Credit
7162,725,2026-05-12,144092.83,Credit
7163,2966,2025-12-17,154012.55,Debit
7164,4809,2025-01-19,162872.39,Credit
7165,3748,2025-09-16,141607.25,Debit
7166,4224,2026-04-13,128024.45,Credit
7167,1606,2024-09-01,9648.53,Debit
7168,481,2026-04-04,158306.47,Debit
7169,1976,2024-09-04,118830.77,Credit
7170,977,2024-12-07,198449.48,Debit
7171,922,2025-04-29,1720.59,Credit
7172,4373,2024-06-26,79924.67,Debit
7173,646,2025-04-06,189479.31,Credit
7174,3208,2026-05-03,60406.65,Credit
7175,1354,2024-07-21,232302.99,Debit
7176,739,2025-06-11,132037.7,Credit
7177,2333,2024-11-12,141709.2,Credit
7178,1802,2024-07-07,62542.79,Credit
7179,455,2025-08-15,4227.02,Credit
7180,964,2026-03-18,10920.5,Credit
7181,553,2026-02-18,215567.49,Credit
7182,3588,2026-05-02,176132.99,Credit
7183,2601,2025-09-09,9049.39,Credit
7184,8,2024-12-09,159036.0,Debit
7185,587,2025-09-11,98662.45,Credit
7186,1170,2025-09-12,178717.77,Debit
7187,1515,2024-07-24,239098.76,Debit
7188,2664,2025-06-08,173315.52,Credit
7189,3248,2025-04-23,5472.98,Credit
7190,1929,2025-11-26,200341.98,Credit
7191,4895,2024-10-07,169138.23,Debit
7192,2390,2025-11-03,114897.9,Debit
7193,1375,2026-04-15,106259.94,Debit
7194,930,2024-11-08,204668.1,Credit
7195,2101,2024-09-29,7622.17,Credit
7196,3525,2024-10-27,241291.02,Debit
7197,4167,2025-06-13,103166.81,Debit
7198,2653,2025-01-24,42558.39,Credit
7199,3992,2026-03-30,51275.12,Debit
7200,4640,2025-01-22,107101.87,Credit
7201,269,2025-10-16,201480.72,Credit
7202,4472,2025-09-20,62998.67,Credit
7203,3587,2024-07-07,126223.38,Debit
7204,3159,2025-11-18,225682.82,Credit
7205,1423,2025-09-06,67372.9,Debit
7206,4782,2025-08-15,151879.94,Credit
7207,3422,2024-08-08,146215.47,Debit
7208,2219,2025-10-12,113879.69,Debit
7209,934,2024-05-15,43897.93,Debit
7210,114,2024-10-08,37122.37,Credit
7211,2569,2025-11-09,85385.1,Credit
7212,4289,2025-11-14,226755.7,Debit
7213,3375,2026-02-09,29502.51,Credit
7214,1325,2024-09-25,6180.32,Credit
7215,2157,2025-01-11,10597.84,Debit
7216,2543,2026-03-06,88354.7,Credit
7217,3385,2026-03-09,136706.1,Debit
7218,970,2025-06-22,229370.27,Credit
7219,3952,2026-05-01,246656.34,Debit
7220,4445,2024-10-26,105368.3,Credit
7221,2200,2025-07-01,73356.73,Debit
7222,3865,2025-06-30,92402.91,Debit
7223,2513,2025-03-05,27573.99,Debit
7224,3950,2024-08-12,179196.68,Credit
7225,3610,2025-01-10,157007.4,Credit
7226,953,2026-02-18,85791.34,Credit
7227,1357,2024-11-27,128778.7,Credit
7228,1769,2025-08-31,67975.77,Debit
7229,224,2025-02-27,63864.02,Credit
7230,174,2025-01-14,207741.68,Credit
7231,3419,2025-06-28,77873.7,Credit
7232,1333,2024-06-25,140912.17,Debit
7233,2279,2024-08-15,162469.42,Debit
7234,2317,2025-03-28,164664.94,Credit
7235,287,2024-08-15,42981.82,Credit
7236,3479,2025-11-08,82312.41,Credit
7237,3368,2025-05-22,183681.39,Debit
7238,4232,2025-01-15,221583.81,Credit
7239,2283,2024-07-06,162355.36,Debit
7240,4348,2025-05-19,186551.1,Credit
7241,4323,2026-05-05,199169.74,Debit
7242,4491,2025-02-22,219190.13,Debit
7243,3633,2025-05-06,103862.24,Debit
7244,806,2025-06-07,126527.02,Debit
7245,3545,2025-07-18,123235.04,Debit
7246,4725,2025-01-22,206886.72,Credit
7247,4193,2026-03-21,75148.63,Debit
7248,4759,2025-05-31,67151.52,Credit
7249,2591,2026-05-08,136851.87,Credit
7250,2872,2024-11-09,91032.36,Debit
7251,182,2024-07-13,42026.53,Debit
7252,542,2024-08-05,131646.85,Credit
7253,2290,2025-08-19,47489.38,Debit
7254,3732,2024-08-06,229853.99,Debit
7255,1776,2025-05-26,97282.81,Debit
7256,3297,2024-09-08,198552.01,Debit
7257,3247,2025-05-03,104614.46,Debit
7258,2770,2024-09-10,168461.39,Debit
7259,2013,2025-01-04,246154.93,Credit
7260,2543,2025-02-17,109967.64,Credit
7261,2841,2025-11-20,224639.19,Debit
7262,78,2025-03-19,234752.59,Debit
7263,3876,2024-09-17,80302.65,Credit
7264,406,2025-05-11,138579.94,Debit
7265,756,2025-03-26,88042.07,Debit
7266,2862,2024-06-17,228968.55,Debit
7267,1537,2025-08-25,144033.93,Debit
7268,4396,2025-12-13,7247.29,Debit
7269,271,2024-07-10,178881.93,Credit
7270,96,2025-09-12,200979.13,Debit
7271,4465,2026-01-10,55087.45,Debit
7272,602,2025-09-01,156458.55,Credit
7273,4914,2024-08-18,182792.61,Credit
7274,1605,2025-12-07,174455.85,Credit
7275,1473,2026-04-20,209942.56,Credit
7276,3205,2025-05-18,177568.01,Debit
7277,3989,2024-09-02,4893.75,Credit
7278,646,2026-05-05,207276.73,Credit
7279,9,2025-06-23,157641.79,Debit
7280,1774,2025-10-26,28381.91,Debit
7281,182,2025-01-13,118002.24,Debit
7282,4187,2025-09-15,13302.84,Debit
7283,4962,2025-03-01,175503.45,Debit
7284,3251,2024-08-22,220402.3,Debit
7285,4278,2026-04-13,149162.86,Debit
7286,755,2024-10-27,156508.41,Debit
7287,4005,2024-09-14,33976.06,Credit
7288,2627,2025-05-31,124378.95,Debit
7289,2233,2024-09-22,8632.62,Credit
7290,3842,2025-09-25,41358.79,Debit
7291,4616,2024-12-10,182213.01,Debit
7292,3542,2025-02-19,168844.46,Debit
7293,4845,2025-10-12,199849.48,Debit
7294,3188,2025-06-04,132059.66,Credit
7295,3048,2025-03-13,94085.38,Credit
7296,3623,2024-06-12,16485.52,Credit
7297,263,2025-02-12,172555.59,Debit
7298,2028,2024-12-20,5495.4,Debit
7299,3207,2026-01-03,249228.63,Credit
7300,2620,2025-10-18,221022.72,Debit
7301,3958,2025-08-12,217963.13,Debit
7302,4799,2026-03-27,166239.05,Credit
7303,4999,2025-01-22,108724.59,Debit
7304,3588,2025-03-10,147670.48,Credit
7305,4567,2024-06-01,225967.47,Credit
7306,1372,2025-11-14,99479.45,Credit
7307,2129,2024-10-09,85277.46,Credit
7308,3981,2024-07-18,32202.68,Debit
7309,3780,2024-06-12,25255.19,Credit
7310,4612,2025-06-13,138661.96,Debit
7311,1176,2026-05-12,23807.56,Debit
7312,605,2025-08-06,229751.74,Credit
7313,1043,2025-01-25,104156.17,Debit
7314,2446,2025-06-22,204102.44,Debit
7315,757,2025-09-21,30343.7,Debit
7316,787,2025-06-04,217197.14,Debit
7317,848,2024-12-31,11257.02,Debit
7318,3410,2026-01-13,53176.69,Debit
7319,2985,2025-07-20,28781.44,Credit
7320,215,2025-05-22,103922.07,Debit
7321,892,2025-04-08,139115.97,Credit
7322,4056,2025-11-29,140816.65,Credit
7323,1496,2025-04-16,246974.66,Debit
7324,4148,2024-07-16,234956.69,Credit
7325,1634,2024-06-19,2217.47,Debit
7326,3173,2024-07-22,84743.93,Credit
7327,3296,2024-07-24,54026.16,Debit
7328,3756,2025-11-11,245582.7,Debit
7329,2395,2026-02-10,232925.25,Credit
7330,32,2025-07-27,190621.55,Credit
7331,3799,2025-04-29,22539.26,Debit
7332,3098,2025-07-18,34569.15,Debit
7333,4634,2025-08-09,97903.3,Debit
7334,4904,2025-10-14,110358.12,Debit
7335,2835,2024-09-16,176664.07,Debit
7336,3009,2024-10-30,122451.64,Debit
7337,148,2026-04-22,179795.94,Debit
7338,2021,2025-12-16,198350.42,Debit
7339,1996,2025-08-28,58921.29,Debit
7340,1166,2025-11-21,212903.15,Debit
7341,3785,2025-06-06,138349.08,Credit
7342,3613,2026-03-09,245895.22,Debit
7343,1959,2024-06-30,43455.43,Credit
7344,3582,2025-07-04,184953.96,Credit
7345,956,2024-06-16,3649.02,Debit
7346,29,2025-07-25,148239.69,Debit
7347,1536,2024-09-28,151281.27,Credit
7348,1812,2026-03-20,198984.95,Debit
7349,4471,2026-01-05,3693.6,Debit
7350,1612,2026-02-12,66411.79,Credit
7351,3965,2026-04-10,86214.4,Debit
7352,2754,2026-01-17,156440.25,Credit
7353,3112,2026-03-17,112822.29,Debit
7354,488,2025-06-07,173411.37,Credit
7355,997,2026-02-05,80625.48,Credit
7356,4105,2024-12-30,193998.73,Credit
7357,1036,2025-06-09,249582.21,Debit
7358,535,2024-07-02,128866.08,Debit
7359,575,2026-01-12,220891.51,Debit
7360,3733,2025-08-17,101649.89,Credit
7361,3326,2025-06-27,177169.3,Credit
7362,3249,2024-10-20,146324.21,Debit
7363,459,2025-11-09,80625.62,Debit
7364,314,2025-09-28,11440.79,Debit
7365,2622,2026-01-01,4024.58,Credit
7366,1290,2024-09-29,98627.72,Debit
7367,2433,2025-06-10,160045.13,Credit
7368,2777,2024-12-14,169610.52,Credit
7369,864,2025-08-22,168155.61,Debit
7370,1181,2025-11-05,236837.46,Credit
7371,3104,2024-12-18,8024.0,Credit
7372,3709,2025-05-05,218018.97,Credit
7373,3477,2026-03-16,199263.57,Credit
7374,4938,2025-11-01,5753.81,Credit
7375,3181,2026-03-26,216961.83,Debit
7376,627,2024-07-31,22781.21,Credit
7377,228,2025-01-12,226863.82,Credit
7378,3743,2024-10-04,90693.46,Debit
7379,2498,2025-10-18,108423.93,Credit
7380,621,2024-12-29,32000.27,Debit
7381,2182,2025-10-19,168914.66,Credit
7382,3085,2024-09-08,145344.16,Credit
7383,1397,2024-09-02,73231.43,Credit
7384,2710,2026-02-13,104273.59,Credit
7385,4762,2026-01-18,44291.63,Debit
7386,554,2025-10-31,61406.78,Credit
7387,1730,2026-02-04,233100.59,Debit
7388,87,2024-12-09,17471.28,Debit
7389,260,2026-04-09,138144.9,Debit
7390,1410,2024-11-13,226380.52,Credit
7391,4709,2025-09-08,117850.06,Credit
7392,4720,2024-07-29,44974.04,Debit
7393,4919,2026-03-14,19123.41,Credit
7394,3839,2025-02-19,42616.69,Debit
7395,856,2025-12-30,220960.06,Credit
7396,227,2026-05-09,12231.85,Debit
7397,1659,2025-11-12,152460.91,Credit
7398,4164,2026-04-06,118669.63,Credit
7399,203,2026-01-19,197807.73,Debit
7400,3612,2025-05-27,120888.04,Debit
7401,503,2025-11-18,81674.7,Credit
7402,3199,2025-04-11,193388.28,Debit
7403,1271,2024-09-15,248632.1,Credit
7404,2047,2025-11-28,225101.05,Debit
7405,4191,2025-04-23,211592.67,Debit
7406,418,2025-04-18,148830.16,Credit
7407,3191,2024-08-02,173729.27,Credit
7408,1472,2024-08-11,28906.69,Debit
7409,125,2025-10-03,220389.4,Credit
7410,1847,2025-07-07,146676.63,Debit
7411,4597,2025-08-28,68615.83,Credit
7412,3698,2024-09-04,18997.56,Debit
7413,4139,2025-12-26,227380.7,Debit
7414,4465,2024-11-13,149028.5,Credit
7415,4986,2025-08-29,5006.47,Credit
7416,796,2026-01-18,145726.76,Credit
7417,4063,2024-10-28,7185.76,Debit
7418,497,2024-05-12,165141.81,Debit
7419,3750,2024-10-12,249209.01,Credit
7420,257,2025-02-01,122290.28,Credit
7421,4356,2025-02-25,184020.54,Credit
7422,986,2026-01-25,236595.45,Debit
7423,3459,2025-06-24,130013.86,Debit
7424,3098,2025-10-06,32254.36,Debit
7425,4433,2026-01-18,196567.26,Debit
7426,2597,2024-07-03,138743.36,Credit
7427,300,2026-03-18,156852.77,Debit
7428,2355,2025-10-21,131277.24,Credit
7429,412,2025-10-04,181152.81,Credit
7430,1370,2025-04-13,37596.44,Debit
7431,843,2025-09-16,36436.45,Debit
7432,3358,2025-04-22,86493.49,Debit
7433,1906,2026-04-25,23751.26,Credit
7434,2028,2026-02-17,236856.55,Debit
7435,3536,2024-09-08,151246.08,Credit
7436,3414,2026-02-12,219625.49,Debit
7437,245,2026-04-04,236562.32,Debit
7438,4285,2026-05-11,58830.29,Credit
7439,2130,2026-01-15,90477.55,Credit
7440,3506,2025-11-20,45132.24,Debit
7441,544,2025-11-19,138071.15,Debit
7442,3811,2024-06-15,234203.95,Debit
7443,3169,2025-09-25,66006.0,Debit
7444,536,2025-08-25,139948.11,Debit
7445,4452,2025-08-22,91331.07,Debit
7446,886,2025-07-18,130407.7,Credit
7447,86,2024-11-15,100333.2,Debit
7448,2077,2024-05-27,244924.36,Credit
7449,1453,2024-07-24,148210.63,Debit
7450,2836,2026-02-21,9448.14,Debit
7451,3739,2024-10-27,119302.14,Credit
7452,4233,2024-09-08,220976.84,Debit
7453,181,2024-12-22,161055.44,Debit
7454,182,2025-12-13,53119.58,Credit
7455,1801,2024-11-24,248853.38,Credit
7456,401,2024-07-01,87592.21,Debit
7457,3804,2024-12-15,32061.54,Debit
7458,3835,2026-02-22,127591.49,Credit
7459,3358,2024-10-31,6597.91,Debit
7460,733,2025-03-01,80198.9,Debit
7461,3815,2024-07-28,50551.24,Credit
7462,3647,2025-09-23,102928.47,Credit
7463,2130,2025-10-29,94113.88,Debit
7464,3444,2026-05-09,31418.21,Debit
7465,3762,2025-09-29,225381.01,Debit
7466,3910,2026-05-09,100532.25,Debit
7467,1417,2024-09-30,139405.92,Debit
7468,2800,2024-12-27,99700.92,Debit
7469,4090,2026-02-07,249082.69,Debit
7470,1371,2024-06-11,125371.3,Debit
7471,2214,2024-11-19,129316.48,Debit
7472,915,2026-02-17,171075.63,Credit
7473,1453,2024-07-27,195840.5,Debit
7474,3383,2025-12-21,98215.67,Debit
7475,2789,2025-06-06,131315.35,Debit
7476,2079,2025-04-02,54835.54,Credit
7477,49,2025-08-19,177888.13,Credit
7478,2609,2024-11-09,241821.77,Debit
7479,2829,2024-12-13,120585.6,Credit
7480,1529,2024-07-09,50024.54,Debit
7481,3540,2026-04-03,207342.76,Debit
7482,4262,2025-12-28,136233.45,Debit
7483,4659,2025-06-02,3171.48,Credit
7484,4239,2026-02-22,208003.4,Debit
7485,1769,2024-07-07,198076.78,Credit
7486,4854,2026-03-01,24432.42,Debit
7487,2303,2025-02-27,170113.16,Debit
7488,429,2025-09-21,249084.5,Credit
7489,871,2025-11-19,159431.68,Debit
7490,1916,2024-05-21,96598.82,Debit
7491,303,2024-10-24,221466.38,Debit
7492,1803,2026-02-09,220426.53,Debit
7493,282,2024-09-16,247549.63,Debit
7494,4989,2026-01-24,83775.3,Debit
7495,676,2025-11-29,79448.32,Credit
7496,2711,2024-06-25,42435.3,Credit
7497,929,2024-12-14,96536.15,Credit
7498,2168,2026-04-17,230641.76,Debit
7499,2988,2025-10-21,137919.98,Debit
7500,3031,2024-11-05,231865.08,Debit
7501,3167,2025-11-28,86163.1,Credit
7502,4866,2024-11-03,15956.94,Debit
7503,4500,2025-03-21,223655.64,Debit
7504,1659,2025-03-19,98599.28,Debit
7505,3249,2024-08-10,172889.4,Credit
7506,2221,2025-02-17,91576.12,Debit
7507,370,2025-09-12,14212.94,Debit
7508,664,2024-11-13,3409.84,Debit
7509,2801,2025-09-04,88747.98,Debit
7510,4213,2025-09-25,5042.14,Credit
7511,3993,2025-12-05,128840.63,Debit
7512,362,2026-05-09,134276.67,Credit
7513,1254,2024-10-25,201724.17,Credit
7514,2134,2025-03-11,68045.74,Credit
7515,882,2024-07-15,187336.76,Debit
7516,734,2025-05-11,104180.41,Debit
7517,739,2024-11-27,196998.63,Credit
7518,2068,2024-08-04,153163.52,Credit
7519,4224,2025-04-01,147623.02,Debit
7520,1438,2025-08-06,236039.75,Debit
7521,2351,2026-01-11,43130.11,Credit
7522,2427,2024-07-17,164758.76,Debit
7523,201,2025-02-11,16160.96,Credit
7524,3643,2025-08-30,214610.58,Credit
7525,3156,2024-07-17,74420.17,Credit
7526,2245,2025-12-07,88740.81,Debit
7527,2536,2025-04-19,3635.63,Debit
7528,1399,2025-10-07,154550.74,Credit
7529,4632,2024-07-25,212646.18,Credit
7530,1333,2024-06-20,222011.48,Debit
7531,205,2024-08-22,246574.39,Debit
7532,3861,2024-07-26,8993.2,Debit
7533,2256,2025-04-30,121139.0,Credit
7534,4129,2026-04-09,15022.25,Credit
7535,3458,2025-06-16,69068.82,Credit
7536,3406,2025-02-26,184425.72,Credit
7537,4189,2024-10-06,200930.61,Debit
7538,2930,2024-07-06,103538.32,Credit
7539,2233,2025-10-16,163047.9,Debit
7540,1964,2025-03-28,175642.65,Credit
7541,1922,2025-11-13,38313.23,Credit
7542,4160,2025-03-29,117736.26,Credit
7543,3403,2026-01-30,49841.82,Credit
7544,136,2025-12-14,34194.68,Debit
7545,1065,2024-12-10,237471.75,Credit
7546,1774,2025-01-18,11369.17,Debit
7547,2518,2025-07-06,121169.7,Credit
7548,505,2024-09-30,60795.75,Credit
7549,2328,2024-07-29,89434.25,Credit
7550,1195,2024-12-12,147535.66,Debit
7551,4192,2024-06-04,190928.47,Credit
7552,2534,2025-02-21,99753.28,Debit
7553,3043,2024-11-24,211007.3,Credit
7554,2074,2026-01-06,239892.71,Credit
7555,2433,2025-10-06,176444.7,Credit
7556,3481,2025-06-10,117457.63,Debit
7557,2084,2026-05-01,169813.66,Debit
7558,844,2025-01-06,36781.01,Debit
7559,4392,2025-02-21,77048.28,Credit
7560,3798,2025-04-30,109286.73,Debit
7561,1699,2025-10-18,24637.29,Credit
7562,646,2025-04-21,99567.66,Credit
7563,164,2026-05-10,201836.32,Credit
7564,19,2026-01-22,11700.47,Credit
7565,4659,2025-11-17,34615.76,Credit
7566,3539,2025-11-07,197647.76,Debit
7567,4963,2024-08-06,41546.81,Credit
7568,1326,2025-02-25,72258.03,Debit
7569,1569,2024-12-27,71398.0,Debit
7570,4683,2026-04-10,241712.61,Credit
7571,1914,2025-10-17,21229.04,Debit
7572,216,2024-06-19,47022.46,Credit
7573,2702,2025-06-28,58763.82,Credit
7574,2615,2025-11-26,214950.81,Debit
7575,394,2025-07-02,78172.16,Credit
7576,295,2026-03-25,36468.0,Credit
7577,2025,2026-04-21,224798.43,Credit
7578,1104,2025-04-27,190818.18,Credit
7579,577,2025-01-08,63446.49,Credit
7580,1064,2025-12-08,60270.77,Debit
7581,2096,2025-03-28,65758.67,Debit
7582,5000,2024-09-17,55277.02,Debit
7583,1450,2024-06-03,75523.71,Credit
7584,1935,2025-05-18,135436.72,Credit
7585,1843,2025-05-14,115422.72,Debit
7586,4295,2024-06-09,150899.74,Credit
7587,1297,2024-11-06,69803.0,Debit
7588,3469,2024-05-25,29425.23,Debit
7589,2041,2026-03-22,10444.5,Credit
7590,3666,2025-12-09,12753.76,Credit
7591,4473,2024-11-18,189765.78,Credit
7592,518,2025-11-05,248474.78,Debit
7593,2606,2024-08-04,12279.9,Debit
7594,2784,2024-08-20,213694.19,Debit
7595,532,2024-08-06,50635.89,Credit
7596,1170,2024-10-14,191816.54,Credit
7597,3223,2025-11-28,101222.69,Debit
7598,1470,2024-10-24,133494.94,Credit
7599,975,2024-05-20,197704.92,Debit
7600,3199,2025-04-23,41047.68,Credit
7601,1199,2025-02-06,27344.09,Debit
7602,840,2026-02-03,4816.05,Credit
7603,3015,2025-07-13,133559.43,Credit
7604,2735,2024-10-11,191874.09,Credit
7605,1194,2025-09-18,120455.46,Debit
7606,2354,2025-03-19,191657.67,Debit
7607,3489,2025-01-17,230693.33,Debit
7608,2319,2024-10-31,68331.07,Credit
7609,628,2025-05-21,148134.43,Debit
7610,4927,2025-08-17,244308.47,Debit
7611,4672,2025-02-15,230988.31,Credit
7612,4692,2025-02-14,21918.89,Credit
7613,2617,2024-06-09,159256.07,Debit
7614,4741,2025-06-26,249801.81,Credit
7615,411,2025-08-22,114716.99,Credit
7616,2361,2024-05-23,213890.43,Debit
7617,1940,2025-08-19,280.68,Credit
7618,1984,2026-03-25,50360.5,Debit
7619,1408,2024-12-18,36157.4,Debit
7620,681,2025-12-30,193407.15,Credit
7621,2986,2025-10-28,136918.07,Credit
7622,2916,2024-12-18,68054.99,Debit
7623,172,2025-10-29,241821.95,Credit
7624,2409,2026-04-10,127150.18,Debit
7625,4587,2024-11-19,43709.47,Credit
7626,1057,2025-10-08,87671.18,Debit
7627,1493,2024-11-16,245463.86,Credit
7628,907,2025-09-30,28440.44,Credit
7629,2677,2025-01-08,156457.88,Credit
7630,4490,2024-11-25,226494.37,Debit
7631,578,2024-07-01,113967.28,Debit
7632,3149,2025-11-09,17669.2,Debit
7633,1434,2025-06-24,4895.13,Credit
7634,4578,2026-02-18,212704.5,Debit
7635,1261,2025-06-30,79837.95,Debit
7636,4586,2025-04-05,184244.42,Credit
7637,136,2025-08-18,128341.15,Credit
7638,1723,2024-05-26,32141.84,Credit
7639,4744,2026-04-15,235475.84,Credit
7640,3643,2024-12-26,8032.49,Credit
7641,4564,2025-07-16,31143.36,Debit
7642,1334,2025-02-25,157183.66,Debit
7643,4891,2025-06-27,192789.08,Credit
7644,1898,2026-03-28,30364.26,Credit
7645,624,2025-11-28,179057.07,Debit
7646,3939,2026-02-26,130156.82,Debit
7647,143,2025-03-26,72476.91,Credit
7648,1248,2025-02-25,141752.92,Debit
7649,1052,2026-04-05,152479.3,Credit
7650,3941,2026-01-23,90247.13,Debit
7651,1924,2026-01-21,184939.38,Credit
7652,1205,2025-04-24,232430.27,Debit
7653,238,2024-10-24,65302.3,Debit
7654,2666,2025-02-01,198652.06,Debit
7655,4443,2024-08-24,241234.3,Credit
7656,4339,2025-04-30,66676.62,Debit
7657,732,2025-05-03,230857.06,Debit
7658,3354,2025-07-11,2513.89,Debit
7659,2960,2025-03-26,243934.61,Credit
7660,522,2024-06-24,64223.36,Credit
7661,1971,2026-02-09,27173.21,Credit
7662,3421,2026-03-05,187968.73,Debit
7663,129,2025-09-06,6738.6,Credit
7664,2473,2025-05-10,131728.88,Debit
7665,4139,2025-04-25,70429.84,Credit
7666,1002,2025-03-04,138962.52,Credit
7667,1958,2026-03-11,65720.02,Credit
7668,1472,2026-03-23,27001.37,Debit
7669,3162,2025-09-13,97218.06,Debit
7670,1706,2024-12-20,56815.95,Debit
7671,698,2026-05-01,81346.57,Credit
7672,3772,2024-09-18,198241.86,Debit
7673,2232,2025-04-16,183607.87,Debit
7674,3679,2025-01-25,189353.05,Credit
7675,4948,2024-08-26,71920.19,Debit
7676,2546,2026-04-12,106510.8,Debit
7677,1842,2024-10-25,59490.95,Credit
7678,4761,2025-04-21,234023.05,Credit
7679,1594,2024-11-27,228315.61,Credit
7680,2649,2024-07-28,4558.04,Debit
7681,20,2025-07-04,67493.84,Credit
7682,3925,2026-03-11,123893.51,Debit
7683,1490,2025-07-11,14190.1,Credit
7684,3505,2025-06-07,63515.61,Debit
7685,4293,2025-11-12,112866.13,Credit
7686,1354,2025-06-14,208314.2,Credit
7687,4671,2024-05-22,165321.08,Credit
7688,4217,2026-04-07,41105.63,Credit
7689,4625,2026-02-26,30031.44,Debit
7690,3311,2025-06-17,31991.66,Debit
7691,4787,2025-05-26,64232.47,Debit
7692,4200,2024-11-02,241302.85,Debit
7693,3991,2025-03-22,164347.3,Credit
7694,412,2024-10-01,44668.78,Debit
7695,3113,2025-10-27,161888.1,Debit
7696,1546,2026-05-12,204976.71,Credit
7697,1801,2025-07-29,29315.84,Credit
7698,1089,2024-05-31,146992.45,Credit
7699,21,2025-06-23,248335.84,Credit
7700,4410,2025-10-10,30471.05,Credit
7701,1922,2025-03-14,194942.08,Credit
7702,2213,2025-08-20,11133.35,Debit
7703,4619,2025-11-09,115471.96,Debit
7704,1829,2026-05-12,180783.51,Debit
7705,4445,2025-06-21,150145.56,Credit
7706,726,2025-03-08,14295.54,Debit
7707,228,2025-01-16,154264.57,Credit
7708,1957,2025-06-15,191271.33,Credit
7709,3949,2024-06-24,12316.0,Credit
7710,4436,2025-08-17,48327.68,Credit
7711,3941,2026-04-25,202562.0,Credit
7712,2247,2024-12-17,112389.35,Debit
7713,2620,2024-06-22,228661.19,Debit
7714,2474,2025-08-19,55025.38,Debit
7715,317,2025-04-15,242655.7,Credit
7716,1113,2024-08-25,5003.6,Debit
7717,791,2026-03-31,182408.34,Credit
7718,49,2024-12-12,5660.92,Debit
7719,529,2025-06-24,239773.04,Credit
7720,2015,2024-08-14,199844.19,Debit
7721,3851,2024-07-21,143387.45,Debit
7722,2620,2026-03-10,13078.96,Credit
7723,1313,2024-07-10,101032.97,Debit
7724,3639,2025-10-27,93906.68,Debit
7725,1411,2026-03-16,186789.89,Credit
7726,3730,2026-02-12,247744.67,Debit
7727,2525,2025-07-07,3718.85,Credit
7728,930,2026-05-08,94323.89,Credit
7729,2465,2026-02-22,181052.62,Credit
7730,3126,2024-07-20,149086.41,Credit
7731,767,2024-09-28,105386.62,Debit
7732,255,2024-11-08,234472.91,Credit
7733,372,2025-10-24,71984.71,Debit
7734,623,2025-02-14,120983.79,Debit
7735,478,2026-04-03,94139.58,Debit
7736,469,2024-12-26,129249.49,Credit
7737,4249,2024-08-24,219279.65,Debit
7738,1592,2025-07-17,216091.43,Credit
7739,4010,2024-10-03,175648.25,Credit
7740,4586,2025-07-12,26110.03,Credit
7741,1142,2024-10-13,110424.63,Debit
7742,1139,2026-04-17,149524.7,Credit
7743,3501,2025-01-03,106763.9,Credit
7744,3524,2026-01-14,118829.27,Credit
7745,4094,2025-11-11,106074.68,Credit
7746,3866,2026-04-30,205675.94,Credit
7747,321,2025-02-09,195337.27,Credit
7748,1443,2025-09-25,23619.24,Debit
7749,426,2025-06-22,152391.39,Debit
7750,1176,2024-06-18,59172.53,Credit
7751,1293,2026-01-06,50707.12,Credit
7752,1099,2024-08-07,210992.52,Credit
7753,4231,2024-05-13,79735.22,Debit
7754,3088,2025-07-07,17502.79,Debit
7755,2764,2025-03-26,26172.99,Debit
7756,3105,2026-03-12,25998.92,Credit
7757,1035,2024-07-24,222615.79,Credit
7758,4024,2025-12-14,96680.64,Credit
7759,3928,2025-07-08,119791.64,Credit
7760,2744,2025-10-25,117847.04,Debit
7761,3702,2025-10-22,228209.36,Credit
7762,1365,2025-03-12,108512.18,Debit
7763,2307,2026-03-25,160474.2,Credit
7764,4784,2025-09-17,133156.21,Credit
7765,2878,2025-10-01,148546.51,Debit
7766,615,2025-04-21,78110.21,Debit
7767,2507,2025-07-19,38571.4,Debit
7768,2824,2025-11-02,123174.25,Credit
7769,2665,2024-06-13,42367.83,Credit
7770,4963,2024-06-01,20931.09,Credit
7771,2483,2026-03-04,130419.87,Debit
7772,1768,2025-06-27,165233.56,Debit
7773,1344,2025-10-09,95238.35,Debit
7774,3547,2026-02-04,125938.25,Credit
7775,4133,2025-06-13,165286.89,Credit
7776,13,2025-11-03,174948.53,Debit
7777,1358,2024-12-05,47289.2,Credit
7778,3685,2026-01-09,104284.25,Credit
7779,2797,2025-01-12,149531.99,Debit
7780,1013,2024-08-23,4412.42,Debit
7781,4956,2025-09-22,14810.13,Debit
7782,341,2025-03-03,149205.54,Credit
7783,923,2025-06-19,7491.97,Credit
7784,4983,2026-02-03,237232.76,Debit
7785,3016,2024-12-19,162810.59,Credit
7786,2812,2025-10-29,121380.98,Debit
7787,1887,2024-08-07,226483.51,Credit
7788,4591,2025-01-29,81299.07,Credit
7789,2867,2026-04-04,26469.53,Credit
7790,3802,2024-09-14,166176.08,Credit
7791,4911,2025-08-04,62712.85,Credit
7792,622,2024-11-07,84365.29,Credit
7793,1255,2026-01-16,100466.18,Debit
7794,1898,2024-10-22,131141.49,Debit
7795,3935,2024-06-17,51810.43,Credit
7796,930,2025-06-06,117426.77,Credit
7797,2312,2024-10-30,148358.4,Debit
7798,3347,2025-06-03,148491.75,Debit
7799,3997,2025-08-02,195041.18,Credit
