Loan_ID,Customer_ID,Loan_Amount,Loan_Status
2686,3115,2322087.87,Approved
2687,4861,3918257.82,Rejected
2688,1105,683344.54,Approved
2689,2188,338913.27,Pending
2690,4420,1470505.1,Pending
2691,2795,2626686.1,Pending
2692,3912,4257216.49,Approved
2693,1005,2815851.11,Rejected
2694,1118,4120428.71,Pending
2695,2140,3861713.94,Rejected
2696,583,3813698.57,Rejected
2697,436,2650119.6,Pending
2698,3585,1777940.64,Rejected
2699,1125,3180881.76,Rejected
2700,3799,3648959.42,Approved
2701,3993,2103100.93,Approved
2702,1389,2263872.09,Approved
2703,2067,673839.47,Approved
2704,308,1750957.27,Pending
2705,1470,3070651.94,Approved
2706,3250,3692510.73,Rejected
2707,3575,3755000.23,Pending
2708,1662,1738594.05,Pending
2709,2970,2417985.44,Pending
2710,1358,4749641.23,Approved
2711,999,4313066.58,Approved
2712,1575,600229.22,Approved
2713,3938,3459846.6,Approved
2714,4925,1163278.9,Approved
2715,3001,516296.28,Approved
2716,610,1437903.94,Pending
2717,1738,1463895.43,Rejected
2718,1615,4098968.1,Rejected
2719,1533,4395068.49,Approved
2720,118,613070.32,Pending
2721,3795,1933357.99,Approved
2722,1784,905919.69,Rejected
2723,3460,4068084.81,Approved
2724,461,3438321.9,Approved
2725,4728,2449906.76,Rejected
2726,4483,2890388.98,Pending
2727,888,2961671.98,Approved
2728,2013,1880745.94,Rejected
2729,1996,1969674.64,Rejected
2730,4116,489378.65,Pending
2731,2373,3897524.52,Rejected
2732,3530,4594148.76,Rejected
2733,2389,4499271.9,Rejected
2734,1711,2027360.37,Rejected
2735,2492,3188823.61,Approved
2736,775,977949.49,Approved
2737,4136,3503592.61,Rejected
2738,1334,1360438.04,Approved
2739,4235,258343.1,Approved
2740,1373,2320657.1,Pending
2741,1243,2849982.85,Pending
2742,2010,954041.43,Pending
2743,3340,2269958.31,Pending
2744,2058,4586174.74,Rejected
2745,1911,3223671.23,Pending
2746,4161,4772128.55,Approved
2747,1963,1584118.73,Pending
2748,117,2892762.37,Rejected
2749,2601,4370678.76,Rejected
2750,4695,3623324.86,Approved
2751,1819,2699877.85,Pending
2752,2781,2529100.35,Rejected
2753,3915,4568024.34,Approved
2754,3594,3772574.23,Pending
2755,2145,3353434.73,Rejected
2756,3246,2557682.85,Approved
2757,4412,4995461.74,Pending
2758,2660,3891779.45,Pending
2759,3337,4797083.75,Rejected
2760,4968,1926410.29,Pending
2761,912,4299736.0,Pending
2762,768,3150817.6,Pending
2763,4102,3181916.98,Rejected
2764,1819,3156963.88,Rejected
2765,2616,2134022.32,Approved
2766,3301,4786994.41,Pending
2767,810,1786587.22,Rejected
2768,718,1052784.79,Approved
2769,1734,1339212.08,Pending
2770,4107,4945191.89,Pending
2771,2048,1988759.0,Approved
2772,3361,804870.33,Pending
2773,4155,2913907.75,Approved
2774,2632,690128.27,Approved
2775,448,4062678.57,Approved
2776,4368,1410303.45,Approved
2777,845,4402517.03,Approved
2778,2500,2428889.15,Pending
2779,1324,589815.04,Rejected
2780,2992,4529299.08,Pending
2781,1342,1051617.85,Pending
2782,4990,497253.89,Approved
2783,398,2014361.63,Approved
2784,1103,4459670.7,Rejected
2785,3795,4301523.87,Pending
2786,925,1957227.72,Pending
2787,4503,4780809.82,Rejected
2788,3637,1970102.06,Approved
2789,480,1879541.3,Pending
2790,1894,4524530.61,Rejected
2791,803,156212.62,Rejected
2792,3999,1428494.97,Approved
2793,1475,3442884.1,Rejected
2794,1041,3508157.62,Rejected
2795,4731,4861045.7,Rejected
2796,3245,3284849.55,Pending
2797,3074,242533.21,Pending
2798,3672,4286021.05,Approved
2799,2889,3241085.71,Pending
2800,4678,4220663.99,Approved
2801,2133,3576565.21,Pending
2802,3187,2903719.23,Approved
2803,3492,2444356.79,Rejected
2804,2330,1031543.26,Rejected
2805,33,2976679.5,Pending
2806,4630,1258216.38,Rejected
2807,4106,2423658.38,Rejected
2808,1575,2938614.74,Approved
2809,3050,1690936.02,Pending
2810,2636,2767522.62,Pending
2811,3001,1505444.65,Rejected
2812,1598,4861399.64,Rejected
2813,4866,1952501.31,Approved
2814,294,966795.34,Rejected
2815,4093,4521964.53,Pending
2816,3104,2050820.53,Approved
2817,3352,3349157.23,Pending
2818,2166,4580628.06,Approved
2819,1303,905918.41,Pending
2820,1692,3042689.83,Pending
2821,1682,2736615.25,Approved
2822,427,3239000.62,Rejected
2823,2912,3627647.67,Approved
2824,2586,4978780.73,Approved
2825,3984,4339896.45,Rejected
2826,3094,1407025.7,Pending
2827,1114,2449400.77,Rejected
2828,572,1389920.04,Pending
2829,2281,1686379.26,Approved
2830,4716,151040.0,Approved
2831,1934,2530479.52,Approved
2832,3714,4863265.07,Rejected
2833,3984,4380512.26,Rejected
2834,2835,4111098.39,Pending
2835,2505,4387632.4,Pending
2836,3114,1955984.82,Approved
2837,1321,4044921.91,Pending
2838,162,801108.69,Approved
2839,1456,2080358.3,Approved
2840,265,2156977.07,Rejected
2841,3677,4187716.54,Approved
2842,885,1971703.84,Rejected
2843,2784,4855847.16,Rejected
2844,4176,4411546.02,Pending
2845,607,174059.73,Rejected
2846,3884,4398921.61,Approved
2847,4249,3066526.98,Rejected
2848,3061,4736465.41,Pending
2849,4977,214920.71,Rejected
2850,2521,3860469.72,Pending
2851,1680,1618289.2,Rejected
2852,521,2827823.99,Rejected
2853,4944,3850755.2,Approved
2854,3018,2618001.05,Pending
2855,1381,2951522.06,Rejected
2856,3962,1343704.72,Pending
2857,2896,3241146.61,Pending
2858,1982,532036.8,Approved
2859,3581,2687378.96,Pending
2860,341,368619.68,Pending
2861,3832,1093896.89,Pending
2862,949,3228772.42,Rejected
2863,1722,336918.75,Approved
2864,1625,315032.24,Approved
2865,1910,2899014.75,Rejected
2866,1129,2417501.73,Approved
2867,3962,4927101.74,Rejected
2868,2982,1083689.26,Rejected
2869,3794,1776936.67,Rejected
2870,3955,4588556.7,Approved
2871,3670,3173053.4,Rejected
2872,2506,490043.83,Pending
2873,247,3333300.93,Rejected
2874,310,4969825.05,Rejected
2875,4487,2437349.98,Approved
2876,733,4487184.72,Rejected
2877,1677,421205.98,Rejected
2878,4440,2473739.25,Rejected
2879,3694,3115029.61,Rejected
2880,2703,1794925.76,Approved
2881,2616,3788547.91,Pending
2882,222,3902974.32,Pending
2883,2991,243656.92,Approved
2884,4158,1918973.22,Rejected
2885,798,857257.48,Approved
2886,857,4398327.94,Pending
2887,2063,4705210.45,Approved
2888,164,423401.11,Approved
2889,2024,2835371.19,Rejected
2890,1036,487827.79,Pending
2891,1420,670816.06,Rejected
2892,4299,3178058.07,Rejected
2893,1788,2628669.51,Approved
2894,1076,929159.98,Rejected
2895,4003,4721249.83,Pending
2896,2365,3161473.86,Pending
2897,2790,379653.47,Approved
2898,1468,3051126.16,Approved
2899,1971,218416.28,Rejected
2900,4464,1539769.41,Approved
2901,2271,4813584.19,Pending
2902,2233,3115816.24,Pending
2903,3521,1918034.88,Approved
2904,2704,1404022.11,Rejected
2905,1930,833330.92,Approved
2906,1462,4453366.66,Rejected
2907,4474,4054513.7,Rejected
2908,395,4085062.35,Approved
2909,505,286240.6,Pending
2910,1220,854241.24,Approved
2911,338,4730081.27,Rejected
2912,2149,3971897.46,Approved
2913,1066,4516272.34,Approved
2914,2277,2632558.11,Rejected
2915,866,4407146.91,Approved
2916,4523,1665196.6,Rejected
2917,2301,920481.24,Pending
2918,4384,2114342.37,Rejected
2919,1150,1508030.35,Rejected
2920,3709,2892336.5,Approved
2921,2740,4592465.12,Pending
2922,1901,1436191.02,Rejected
2923,4357,2882506.72,Approved
2924,4713,4112543.26,Rejected
2925,3049,2033071.8,Pending
2926,1411,4214424.52,Pending
2927,3710,1705144.75,Pending
2928,3467,2057035.47,Pending
2929,3484,3115579.18,Approved
2930,3566,2212094.74,Rejected
2931,1751,3766632.14,Approved
2932,3116,4529887.98,Approved
2933,4695,829672.92,Pending
2934,940,2942848.23,Approved
2935,1076,885558.46,Rejected
2936,4416,4251004.15,Rejected
2937,251,64993.63,Pending
2938,4374,1283147.74,Pending
2939,2250,2111680.16,Pending
2940,708,81390.45,Approved
2941,4008,2310498.46,Approved
2942,2540,4108665.7,Rejected
2943,4577,2452904.07,Rejected
2944,1861,3159995.57,Approved
2945,195,633157.37,Pending
2946,2644,4536930.74,Pending
2947,3929,2160238.64,Approved
2948,4078,266379.19,Rejected
2949,4562,2232476.42,Rejected
2950,3299,706338.02,Approved
2951,1462,3838491.91,Rejected
2952,65,4635602.35,Approved
2953,2357,4976773.43,Rejected
2954,4674,2269229.07,Rejected
2955,2945,910919.22,Approved
2956,3890,4950446.74,Pending
2957,175,3639996.41,Approved
2958,4133,2667900.83,Pending
2959,366,2937012.0,Approved
2960,4298,543100.43,Approved
2961,4620,4626128.74,Rejected
2962,948,2732183.38,Pending
2963,860,2410301.74,Pending
2964,1943,4576098.9,Rejected
2965,407,247511.9,Rejected
2966,4864,1985032.39,Approved
2967,3184,2219175.59,Pending
2968,4425,4691452.26,Rejected
2969,3757,4936952.88,Pending
2970,3989,4433910.65,Approved
2971,3846,3621958.41,Rejected
2972,3468,103027.1,Pending
2973,4553,332838.41,Pending
2974,1473,2559464.61,Pending
2975,4959,2335128.06,Rejected
2976,3923,2060502.61,Pending
2977,3847,4632770.77,Rejected
2978,486,319243.67,Rejected
2979,3272,86488.04,Rejected
2980,3477,4239933.1,Pending
2981,4506,2544682.81,Approved
2982,4914,553794.93,Approved
2983,1535,4518297.43,Rejected
2984,4719,2870269.56,Pending
2985,1146,4340199.9,Pending
2986,2953,3024573.88,Approved
2987,2288,436267.41,Pending
2988,1488,2614413.28,Pending
2989,4342,4279821.42,Rejected
2990,81,3267836.3,Rejected
2991,239,1887249.4,Rejected
2992,3868,1017788.46,Rejected
2993,779,1250870.6,Approved
2994,1833,3252960.2,Rejected
2995,3489,2295506.86,Approved
2996,4304,1503258.67,Rejected
2997,795,4747253.13,Rejected
2998,3650,1623158.31,Pending
2999,760,1128510.36,Approved
3000,3537,4429313.13,Approved
3001,2367,4910347.35,Approved
3002,1228,1803014.23,Approved
3003,3560,690125.52,Approved
3004,1984,1766814.61,Pending
3005,3668,4507184.73,Approved
3006,1179,4881079.48,Rejected
3007,1812,2687562.7,Approved
3008,3314,3939423.99,Rejected
3009,3651,1620880.46,Approved
3010,3275,3961270.87,Approved
3011,3317,615906.84,Rejected
3012,785,3079625.76,Pending
3013,2480,1384148.16,Rejected
3014,715,162250.66,Rejected
3015,1208,1754094.04,Approved
3016,2380,888867.75,Approved
3017,1417,4942356.31,Pending
3018,2046,1827131.89,Approved
3019,4318,687812.2,Pending
3020,749,2705231.9,Rejected
3021,2681,1494006.12,Rejected
3022,521,1889502.41,Rejected
3023,521,4671793.2,Approved
3024,1278,4808201.14,Pending
3025,613,3168724.25,Rejected
3026,2498,998852.61,Rejected
3027,2520,3318964.38,Rejected
3028,1023,2040678.85,Pending
3029,4266,710156.25,Rejected
3030,78,3988792.45,Rejected
3031,1369,4370374.25,Approved
3032,2693,430370.73,Approved
3033,1614,3517853.94,Pending
3034,4690,968636.98,Pending
3035,1736,4589631.48,Approved
3036,835,2922042.69,Rejected
3037,3636,1742596.44,Approved
3038,4010,3683994.92,Approved
3039,453,2363112.34,Rejected
3040,899,156022.46,Approved
3041,1191,412683.71,Approved
3042,4632,4525926.73,Rejected
3043,932,1762041.09,Pending
3044,2394,1115101.0,Rejected
3045,2298,3153765.27,Approved
3046,2780,3992170.79,Pending
3047,975,4518485.81,Pending
3048,4322,4522209.71,Pending
3049,4014,126233.16,Pending
3050,1187,3775240.04,Approved
3051,2904,343421.3,Approved
3052,1581,180354.95,Approved
3053,4367,309944.1,Rejected
3054,3833,4882130.44,Approved
3055,1934,4591586.2,Rejected
3056,733,308476.11,Approved
3057,1819,1130961.37,Pending
3058,2702,4194463.23,Approved
3059,4658,369437.1,Pending
3060,3401,647089.94,Rejected
3061,3219,3396354.18,Pending
3062,150,3799781.95,Pending
3063,470,4365151.25,Approved
3064,1348,478027.74,Rejected
3065,616,2799682.86,Approved
3066,1651,1246760.66,Approved
3067,4530,3180872.9,Approved
3068,4619,4527140.29,Rejected
3069,4100,2947366.63,Rejected
3070,4995,1892442.45,Rejected
3071,283,430239.74,Approved
3072,29,1890480.25,Pending
3073,2627,1391990.67,Rejected
3074,3489,4344616.22,Rejected
3075,4304,4080052.88,Approved
3076,4333,1253459.31,Approved
3077,4184,3787780.44,Approved
3078,211,2420439.85,Rejected
3079,742,989452.34,Approved
3080,4454,1241158.97,Rejected
3081,1698,3071080.42,Pending
3082,467,4974863.78,Rejected
3083,572,2824080.51,Rejected
3084,1051,3599762.78,Pending
3085,460,3104710.82,Approved
3086,1763,4955702.84,Pending
3087,4547,2335688.72,Approved
3088,1948,2197525.17,Pending
3089,4034,3237164.39,Approved
3090,3653,679615.72,Rejected
3091,2295,3614412.46,Rejected
3092,1874,209243.25,Approved
3093,2759,3921449.6,Rejected
3094,3902,2004073.1,Rejected
3095,2516,1698911.32,Rejected
3096,2072,132151.21,Pending
3097,2871,4806547.7,Rejected
3098,4948,1352294.76,Pending
3099,3760,3519628.83,Pending
3100,3456,265616.62,Rejected
3101,95,1032269.87,Pending
3102,473,3992308.44,Pending
3103,1488,2166114.39,Rejected
3104,2554,1407446.51,Pending
3105,715,2945106.89,Rejected
3106,712,3887577.67,Rejected
3107,3648,3014337.43,Pending
3108,132,4400917.09,Approved
3109,3912,3302406.82,Pending
3110,1925,1095107.68,Approved
3111,1449,2471190.19,Pending
3112,2933,1470861.83,Approved
3113,3188,863071.16,Pending
3114,4473,392015.2,Pending
3115,4686,185107.46,Pending
3116,1496,1317964.08,Pending
3117,1129,2022760.79,Pending
3118,4212,544512.58,Rejected
3119,4134,3923175.88,Approved
3120,2373,2129577.24,Pending
3121,2922,2184372.5,Pending
3122,532,2823409.54,Pending
3123,2990,171405.29,Pending
3124,4243,3278003.07,Rejected
3125,1351,2508275.89,Pending
3126,969,4669250.75,Pending
3127,1718,4638334.06,Rejected
3128,3310,3293171.25,Rejected
3129,3760,4515763.43,Approved
3130,3150,3517295.79,Rejected
3131,2226,1167575.71,Rejected
3132,4494,2138241.8,Rejected
3133,3521,1491067.91,Approved
3134,1055,2250081.82,Rejected
3135,625,4519417.76,Approved
3136,454,1055436.74,Rejected
3137,2344,1407968.99,Pending
3138,3985,3607900.2,Pending
3139,3040,4676078.37,Approved
3140,55,2682812.66,Approved
3141,2467,3588638.54,Approved
3142,4887,2504410.26,Approved
3143,2760,986156.78,Pending
3144,1437,316840.86,Rejected
3145,2339,2931941.97,Approved
3146,609,4112805.88,Rejected
3147,244,335808.18,Pending
3148,1510,3699373.63,Pending
3149,4917,517053.79,Pending
3150,1845,2985307.24,Pending
3151,2655,2547870.58,Rejected
3152,622,1631101.82,Rejected
3153,3718,3688446.96,Approved
3154,1654,4688374.55,Rejected
3155,2372,1119646.11,Rejected
3156,1481,3703133.18,Rejected
3157,3340,1858609.55,Rejected
3158,2890,3605335.0,Approved
3159,777,4014039.31,Approved
3160,3285,2505826.34,Rejected
3161,4172,2167087.87,Approved
3162,442,2955591.01,Approved
3163,1866,689305.38,Rejected
3164,1405,130092.86,Pending
3165,4971,633960.67,Pending
3166,812,2705748.61,Approved
3167,796,3322453.49,Pending
3168,2832,1464903.52,Approved
3169,4586,2011048.24,Pending
3170,3236,3841941.98,Rejected
3171,655,608420.02,Pending
3172,1821,4354019.29,Approved
3173,4123,2253980.76,Pending
3174,4321,1285247.16,Approved
3175,3482,3338090.79,Approved
3176,4058,4088535.43,Pending
3177,4106,2655705.67,Approved
3178,4270,54344.91,Rejected
3179,3294,4817524.99,Pending
3180,1154,3889132.39,Rejected
3181,4420,1477336.26,Pending
3182,2097,1240060.21,Rejected
3183,4635,1444078.26,Approved
3184,4723,2301897.57,Pending
3185,3414,2016256.68,Pending
3186,2188,3195333.99,Approved
3187,3042,1005472.28,Approved
3188,4912,4793063.7,Rejected
3189,2800,2422412.85,Approved
3190,4264,2147354.0,Pending
3191,577,4227439.14,Pending
3192,312,2142263.14,Approved
3193,2383,812389.54,Rejected
3194,1224,4775117.76,Rejected
3195,4044,2180145.08,Rejected
3196,1425,3725213.06,Rejected
3197,4748,1821307.76,Rejected
3198,3306,1089074.69,Pending
3199,2266,1933468.29,Approved
3200,4331,331343.5,Pending
3201,262,4163189.89,Rejected
3202,2526,4109232.81,Approved
3203,3777,2089542.73,Pending
3204,3101,1376470.8,Approved
3205,3992,4063328.63,Approved
3206,193,2736624.54,Pending
3207,2112,2115636.85,Rejected
3208,807,2826064.8,Pending
3209,3955,4792592.97,Pending
3210,2208,272618.99,Pending
3211,1395,4083316.51,Pending
3212,861,3239013.7,Approved
3213,2316,3469758.58,Rejected
3214,4525,288509.67,Approved
3215,2449,677732.2,Approved
3216,2704,3260447.78,Rejected
3217,4920,2469541.58,Rejected
3218,4055,380766.68,Pending
3219,4609,2925444.29,Rejected
3220,4193,4394476.1,Rejected
3221,2889,4138561.06,Pending
3222,3237,3600050.43,Pending
3223,1005,3914801.63,Rejected
3224,865,1331924.69,Pending
3225,2756,1134481.56,Approved
3226,1876,4826951.39,Rejected
3227,3991,1056200.92,Approved
3228,4233,3000351.53,Rejected
3229,4275,3615777.58,Rejected
3230,4915,1622214.54,Approved
3231,119,2502600.89,Approved
3232,3169,2644118.58,Approved
3233,1080,1160382.35,Pending
3234,1644,2566349.96,Pending
3235,4090,1711890.36,Rejected
3236,3550,826720.39,Pending
3237,430,1393388.86,Rejected
3238,2013,2352882.08,Pending
3239,1042,4971047.79,Approved
3240,2208,393615.77,Approved
3241,2584,2105763.99,Pending
3242,3129,1292091.45,Approved
3243,4015,2575666.78,Pending
3244,676,598231.57,Approved
3245,64,1406762.96,Rejected
3246,1480,1680640.7,Pending
3247,3103,4250264.38,Approved
3248,4576,3163592.91,Rejected
3249,3521,2541967.16,Approved
3250,4229,4315996.46,Approved
3251,1110,3209177.1,Pending
3252,2369,3452756.89,Approved
3253,337,3967998.36,Pending
3254,3548,4134905.98,Pending
3255,1929,2069208.78,Pending
3256,22,3711024.12,Approved
3257,3251,3322120.57,Pending
3258,4958,3631053.52,Rejected
3259,4710,2950106.89,Pending
3260,3995,2387786.48,Rejected
3261,3704,1143758.07,Rejected
3262,677,4257358.21,Pending
3263,3894,1189911.78,Approved
3264,1354,3993148.97,Pending
3265,2708,4517239.92,Pending
3266,2237,3073201.4,Rejected
3267,4069,341104.79,Approved
3268,9,3909704.57,Approved
3269,40,1638494.14,Pending
3270,1344,766809.22,Approved
3271,3119,2102225.6,Approved
3272,3752,2542007.79,Rejected
3273,3037,2082721.63,Rejected
3274,2755,3795670.85,Rejected
3275,4111,1962323.9,Rejected
3276,4477,885937.93,Approved
3277,4171,4235403.57,Approved
3278,2177,198655.08,Approved
3279,4223,2537964.12,Pending
3280,4495,909576.28,Approved
3281,4547,2071684.42,Pending
3282,923,1756091.12,Approved
3283,268,429616.89,Approved
3284,3750,943042.63,Approved
3285,2327,2744013.54,Approved
3286,4243,1927489.93,Pending
3287,792,2877875.96,Pending
3288,3215,4565045.28,Pending
3289,4499,1020559.05,Approved
3290,98,4852135.77,Rejected
3291,2703,4698379.27,Approved
3292,2718,4266781.82,Pending
3293,4437,975474.25,Pending
3294,2732,3754712.77,Pending
3295,568,3814835.32,Approved
3296,446,1703316.66,Approved
3297,3303,149171.4,Pending
3298,621,1727897.32,Pending
3299,3548,3995981.26,Rejected
3300,3813,4194581.08,Approved
3301,909,840288.72,Rejected
3302,1054,4817377.15,Rejected
3303,1743,577037.5,Pending
3304,1508,2092214.94,Rejected
3305,4772,2369521.11,Approved
3306,340,2270176.75,Pending
3307,4710,188993.65,Rejected
3308,1610,2446103.22,Pending
3309,4184,1340997.23,Rejected
3310,3383,4984711.14,Rejected
3311,1079,233561.92,Pending
3312,1783,4757934.88,Rejected
3313,409,566467.25,Pending
3314,2215,2912901.23,Rejected
3315,500,4309721.42,Approved
3316,2556,3924015.33,Pending
3317,2822,4287334.22,Approved
3318,2943,3824628.24,Approved
3319,3097,262386.51,Approved
3320,1789,2587618.98,Rejected
3321,2627,3342733.67,Rejected
3322,1341,2383760.98,Pending
3323,3928,2243964.44,Rejected
3324,2721,1090991.71,Approved
3325,4826,2586648.64,Approved
3326,3632,4126410.03,Pending
3327,368,1353206.42,Pending
3328,3219,4879341.34,Approved
3329,3521,538485.2,Rejected
3330,1715,3099973.71,Approved
3331,2659,1146259.4,Pending
3332,2772,144066.53,Approved
3333,1025,4380166.3,Approved
3334,4106,3658030.68,Approved
3335,4495,2761742.92,Pending
3336,4048,4622767.06,Pending
3337,3724,3321911.13,Rejected
3338,2141,3410458.72,Pending
3339,2030,1555808.76,Approved
3340,203,482918.64,Pending
3341,3861,1457859.01,Rejected
3342,4925,4351672.86,Rejected
3343,2572,1164809.25,Rejected
3344,2070,2773551.44,Approved
3345,2534,1228620.01,Rejected
3346,1420,689387.06,Rejected
3347,291,544604.12,Rejected
3348,2446,4413661.43,Pending
3349,3101,2969347.12,Rejected
3350,2245,837386.09,Approved
3351,4086,2229131.23,Pending
3352,2965,916528.02,Rejected
3353,2416,1649000.19,Approved
3354,4313,1673378.46,Pending
3355,3910,2136115.67,Pending
3356,3910,3491528.16,Rejected
3357,3072,738099.84,Approved
3358,3230,3561048.29,Approved
3359,4818,4297179.46,Pending
3360,1046,3708304.32,Approved
3361,899,4891186.54,Approved
3362,3657,597313.09,Pending
3363,2754,1695487.96,Rejected
3364,979,2688331.48,Pending
3365,1174,2379920.57,Approved
3366,711,146142.31,Pending
3367,3812,4785085.44,Pending
3368,4244,1340527.44,Rejected
3369,714,2384389.41,Rejected
3370,3540,4274439.76,Rejected
3371,629,3214279.87,Rejected
3372,4060,640331.09,Pending
3373,540,1558897.84,Approved
3374,124,1953841.82,Pending
3375,4203,870553.48,Rejected
3376,3543,4970648.97,Pending
3377,3794,1678858.84,Rejected
3378,2968,110635.59,Approved
3379,3310,2403114.29,Pending
3380,2382,1647649.09,Rejected
3381,553,781588.1,Approved
3382,4445,4230194.66,Pending
3383,1813,4992683.63,Pending
3384,4914,3193345.12,Pending
3385,1994,805647.3,Rejected
3386,2208,309217.03,Pending
3387,1481,4707189.86,Rejected
3388,4833,4962622.65,Approved
3389,963,3267301.58,Pending
3390,1971,4509388.75,Rejected
3391,4109,2271439.23,Approved
3392,2813,479582.8,Pending
3393,2593,2177492.67,Pending
3394,1149,3375719.38,Approved
3395,3929,1763113.07,Approved
3396,4539,1231073.25,Approved
3397,142,2580691.79,Rejected
3398,687,3053551.96,Approved
3399,2993,1913760.61,Approved
3400,292,4336714.59,Pending
3401,4797,498268.63,Pending
3402,754,3158217.48,Pending
3403,1763,3614067.61,Approved
3404,2098,4690170.18,Approved
3405,1796,4812168.08,Approved
3406,2470,3059971.38,Approved
3407,3687,4969056.51,Approved
3408,47,576440.76,Approved
3409,2735,3389418.77,Pending
3410,1576,326266.42,Pending
3411,2217,57217.52,Pending
3412,3927,3676668.99,Pending
3413,4583,4189553.55,Pending
3414,3832,723146.13,Rejected
3415,2264,1434218.56,Rejected
3416,2528,660739.51,Rejected
3417,2830,1109384.15,Approved
3418,4351,4771526.62,Rejected
3419,3275,2943847.12,Approved
3420,2027,1076280.14,Rejected
3421,4192,864921.93,Pending
3422,2266,111320.08,Approved
3423,1057,1392355.11,Rejected
3424,1161,2469223.3,Approved
3425,4985,991056.15,Approved
3426,1102,2314868.57,Approved
3427,2924,3491140.77,Rejected
3428,4983,3761224.25,Rejected
3429,3312,4789421.55,Rejected
3430,3498,1016367.2,Rejected
3431,3112,4316935.87,Pending
3432,3251,4776007.4,Approved
3433,2323,4228679.02,Rejected
3434,3417,2037511.95,Rejected
3435,589,4828085.1,Approved
3436,4684,933556.17,Approved
3437,203,885081.08,Approved
3438,3217,623234.36,Approved
3439,1121,954134.59,Approved
3440,2725,2352219.96,Approved
3441,590,3108880.83,Rejected
3442,2405,2075935.74,Rejected
3443,3520,83153.17,Approved
3444,1703,3716417.81,Approved
3445,2677,2295585.66,Rejected
3446,250,4995760.96,Approved
3447,1235,1603527.56,Approved
3448,2259,2115321.5,Approved
3449,4776,3447251.0,Rejected
3450,4198,4551061.57,Rejected
3451,3733,3983188.98,Rejected
3452,2287,4960684.39,Pending
3453,1240,997133.46,Pending
3454,2074,1701742.1,Approved
3455,2687,4888644.2,Approved
3456,1329,3385925.24,Pending
3457,4158,2813603.65,Pending
3458,3730,1272467.18,Approved
3459,2118,4038000.81,Approved
3460,108,3254286.11,Rejected
3461,4125,3253845.21,Pending
3462,2165,4661414.7,Approved
3463,1038,3560975.13,Pending
3464,3852,2098750.72,Pending
3465,3781,4790443.84,Approved
3466,4837,4281321.21,Rejected
3467,1394,2871618.17,Pending
3468,4633,1885911.3,Approved
3469,1950,1661765.11,Approved
3470,3894,1441898.44,Pending
3471,3459,1790153.98,Approved
3472,1087,543244.38,Rejected
3473,307,3649149.36,Pending
3474,4173,4953732.59,Rejected
3475,1814,4021440.47,Approved
3476,4578,4387338.62,Approved
3477,2396,298457.94,Approved
3478,687,1871319.76,Approved
3479,1908,4338764.73,Rejected
3480,4106,1147448.49,Pending
3481,3475,777167.6,Approved
3482,780,3626237.33,Rejected
3483,2618,1659941.23,Rejected
3484,3448,4413818.46,Pending
3485,2276,280556.28,Rejected
3486,2464,3637625.03,Pending
3487,1985,1866651.24,Approved
3488,3546,881216.26,Rejected
3489,490,1906395.96,Rejected
3490,19,4787096.43,Approved
3491,2436,656289.74,Pending
3492,4469,2509124.79,Pending
3493,2908,772259.96,Rejected
3494,4318,2152693.74,Pending
3495,2421,4181061.09,Pending
3496,1467,3985845.96,Pending
3497,1877,1064439.89,Rejected
3498,2065,1096614.43,Rejected
3499,32,4195439.67,Rejected
3500,1308,4092440.72,Approved
3501,2422,3840955.4,Rejected
3502,3424,2934882.42,Rejected
3503,4471,4303987.63,Pending
3504,3718,2011717.56,Rejected
3505,899,1822864.21,Pending
3506,4446,3573716.4,Pending
3507,1043,780110.91,Rejected
3508,4271,2830572.88,Approved
3509,3886,2820355.74,Pending
3510,724,1660305.12,Rejected
3511,1923,3538844.39,Rejected
3512,2248,531846.37,Approved
3513,82,3704814.14,Rejected
3514,4722,1181313.94,Rejected
3515,3419,2029413.37,Pending
3516,3837,3101487.09,Rejected
3517,711,1129064.66,Pending
3518,3474,4818823.02,Pending
3519,4203,4392419.17,Pending
3520,237,57645.44,Approved
3521,873,3661439.96,Approved
3522,2013,3754439.68,Approved
3523,1889,2149732.65,Rejected
3524,4257,1331931.44,Rejected
3525,481,783562.96,Pending
3526,1102,789159.52,Pending
3527,3073,3819911.78,Pending
3528,3173,1526711.83,Approved
3529,4952,57159.14,Approved
3530,4474,1802144.86,Pending
3531,1663,4403332.31,Rejected
3532,809,2880737.59,Approved
3533,2931,3945489.54,Pending
3534,609,4111910.08,Approved
3535,3349,3976090.0,Approved
3536,1297,3519027.69,Rejected
3537,4608,3853883.22,Rejected
3538,3120,4871319.53,Rejected
3539,735,3954397.02,Rejected
3540,4917,4544768.43,Approved
3541,765,2859565.41,Pending
3542,325,4305872.3,Approved
3543,733,2688502.42,Approved
3544,2268,2322368.85,Pending
3545,3486,4965428.15,Pending
3546,1461,707467.89,Rejected
3547,2772,4478763.13,Pending
3548,4172,1310807.35,Approved
3549,56,2019524.75,Rejected
3550,376,2766799.25,Approved
3551,1562,1349181.93,Approved
3552,790,497727.96,Rejected
3553,4327,4275619.73,Approved
3554,1471,878912.02,Approved
3555,2908,686753.95,Pending
3556,1180,1706760.99,Pending
3557,3744,118019.51,Rejected
3558,1400,213129.76,Rejected
3559,3749,4108890.4,Pending
3560,1863,1515576.55,Approved
3561,3038,918743.03,Approved
